request_id,shelter_id,relief_item_id,requested_quantity,current_stock,urgent_quantity,urgency_level,needed_by,status,notes,matched_wish_ids,total_matched_quantity,remaining_quantity,created_at,updated_at
request_001722,SH_022433,relief_item_000247,14,2,7,높음,2025-10-02T21:18:53,매칭완료,한파 상황 대비 요청,,0,12,2025-09-16T21:18:53,2025-09-16T21:18:53
request_001723,SH_022047,relief_item_000122,13,3,8,높음,2025-09-26T21:18:07,대기중,한파 상황 대비 요청,,0,1,2025-09-16T21:18:07,2025-09-16T21:18:07
request_001724,SH_011831,relief_item_000708,1457,326,522,높음,2025-10-16T21:16:56,대기중,지진 상황 대비 요청,,0,1131,2025-09-16T21:16:56,2025-09-16T21:16:56
request_001725,SH_011080,relief_item_000180,600,27,298,높음,2025-10-16T21:19:15,대기중,지진 상황 대비 요청,,0,573,2025-09-16T21:19:15,2025-09-16T21:19:15
request_001726,SH_017958,relief_item_000177,14,2,8,높음,2025-09-23T21:19:26,완료,폭염 상황 대비 요청,,0,12,2025-09-16T21:19:26,2025-09-16T21:19:26
request_001727,SH_019086,relief_item_000995,807,245,270,중간,2025-10-09T21:18:31,배송중,지진 상황 대비 요청,,0,562,2025-09-16T21:18:31,2025-09-16T21:18:31
request_001728,SH_019704,relief_item_000113,16,0,14,높음,2025-10-06T21:16:52,대기중,해일 상황 대비 요청,,0,16,2025-09-16T21:16:52,2025-09-16T21:16:52
request_001729,SH_020743,relief_item_000086,141,35,87,높음,2025-09-17T21:19:21,대기중,지진 상황 대비 요청,,0,106,2025-09-16T21:19:21,2025-09-16T21:19:21
request_001730,SH_007484,relief_item_000327,25,6,8,높음,2025-10-15T21:19:24,취소,해일 상황 대비 요청,,0,19,2025-09-16T21:19:24,2025-09-16T21:19:24
request_001731,SH_000118,relief_item_000004,56,1,40,높음,2025-10-06T21:18:52,대기중,지진 상황 대비 요청,,0,55,2025-09-16T21:18:52,2025-09-16T21:18:52
request_001732,SH_010082,relief_item_000957,3829,677,505,높음,2025-10-07T21:17:33,매칭완료,지진 상황 대비 요청,,0,3117,2025-09-16T21:17:33,2025-09-16T21:17:33
request_001733,SH_019922,relief_item_000241,642,12,370,높음,2025-10-15T21:18:36,대기중,지진 상황 대비 요청,,0,628,2025-09-16T21:18:36,2025-09-16T21:18:36
request_001734,SH_022813,relief_item_000951,39,1,4,높음,2025-10-16T21:17:06,매칭완료,한파 상황 대비 요청,,0,38,2025-09-16T21:17:06,2025-09-16T21:17:06
request_001735,SH_015486,relief_item_000944,31154,3625,25123,높음,2025-09-28T21:17:07,대기중,지진 상황 대비 요청,,0,27529,2025-09-16T21:17:07,2025-09-16T21:17:07
request_001736,SH_009745,relief_item_000728,251,78,99,중간,2025-09-19T21:17:51,배송중,지진 상황 대비 요청,,0,173,2025-09-16T21:17:51,2025-09-16T21:17:51
request_001737,SH_000365,relief_item_000851,1556,428,920,높음,2025-10-02T21:19:00,대기중,지진 상황 대비 요청,,0,1122,2025-09-16T21:19:00,2025-09-16T21:19:00
request_001738,SH_008574,relief_item_000463,1177,328,551,높음,2025-09-26T21:17:29,대기중,지진 상황 대비 요청,,0,838,2025-09-16T21:17:29,2025-09-16T21:17:29
request_001739,SH_004256,relief_item_000714,4334,865,1962,높음,2025-10-07T21:17:32,완료,지진 상황 대비 요청,,0,3469,2025-09-16T21:17:32,2025-09-16T21:17:32
request_001740,SH_006274,relief_item_000036,107,13,74,높음,2025-10-13T21:18:30,대기중,지진 상황 대비 요청,,0,94,2025-09-16T21:18:30,2025-09-16T21:18:30
request_001741,SH_019755,relief_item_000644,3086,715,281,높음,2025-09-20T21:18:44,대기중,지진 상황 대비 요청,,0,2353,2025-09-16T21:18:44,2025-09-16T21:18:44
request_001742,SH_015670,relief_item_000425,205,18,64,높음,2025-09-27T21:17:28,대기중,지진 상황 대비 요청,,0,181,2025-09-16T21:17:28,2025-09-16T21:17:28
request_001743,SH_019645,relief_item_000648,56,10,24,높음,2025-10-14T21:17:26,대기중,지진 상황 대비 요청,,0,38,2025-09-16T21:17:26,2025-09-16T21:17:26
request_001744,SH_001405,relief_item_000105,2278,95,1328,높음,2025-10-09T21:19:03,대기중,지진 상황 대비 요청,,0,2182,2025-09-16T21:19:03,2025-09-16T21:19:03
request_001745,SH_012544,relief_item_000008,692,2,260,높음,2025-09-26T21:17:28,대기중,지진 상황 대비 요청,,0,690,2025-09-16T21:17:28,2025-09-16T21:17:28
request_001746,SH_005489,relief_item_000498,151,27,78,높음,2025-10-16T21:17:06,매칭완료,지진 상황 대비 요청,,0,122,2025-09-16T21:17:06,2025-09-16T21:17:06
request_001747,SH_015367,relief_item_000378,499,21,302,높음,2025-10-16T21:17:02,매칭완료,지진 상황 대비 요청,,0,476,2025-09-16T21:17:02,2025-09-16T21:17:02
request_001748,SH_020522,relief_item_000720,48,6,29,높음,2025-10-14T21:17:11,배송중,지진 상황 대비 요청,,0,42,2025-09-16T21:17:11,2025-09-16T21:17:11
request_001749,SH_001158,relief_item_000594,1198,252,680,높음,2025-10-13T21:18:47,대기중,지진 상황 대비 요청,,0,938,2025-09-16T21:18:47,2025-09-16T21:18:47
request_001750,SH_015906,relief_item_000760,711,1,371,높음,2025-09-20T21:18:40,대기중,지진 상황 대비 요청,,0,710,2025-09-16T21:18:40,2025-09-16T21:18:40
request_001751,SH_006359,relief_item_000624,1123,265,395,높음,2025-09-22T21:18:51,대기중,지진 상황 대비 요청,,0,858,2025-09-16T21:18:51,2025-09-16T21:18:51
request_001752,SH_009001,relief_item_000033,98,29,54,높음,2025-09-26T21:19:07,매칭완료,지진 상황 대비 요청,,0,69,2025-09-16T21:19:07,2025-09-16T21:19:07
request_001753,SH_017564,relief_item_000728,1584,440,949,높음,2025-10-16T21:18:34,대기중,지진 상황 대비 요청,,0,1142,2025-09-16T21:18:34,2025-09-16T21:18:34
request_001754,SH_009074,relief_item_000970,287,25,31,높음,2025-10-06T21:19:35,대기중,지진 상황 대비 요청,,0,255,2025-09-16T21:19:35,2025-09-16T21:19:35
request_001755,SH_013013,relief_item_000596,200,28,112,높음,2025-10-10T21:18:52,배송중,지진 상황 대비 요청,,0,172,2025-09-16T21:18:52,2025-09-16T21:18:52
request_001756,SH_012441,relief_item_000365,1281,204,1039,높음,2025-09-26T21:18:39,매칭완료,지진 상황 대비 요청,,0,1075,2025-09-16T21:18:39,2025-09-16T21:18:39
request_001757,SH_010899,relief_item_000013,1120,86,963,높음,2025-10-08T21:19:26,배송중,지진 상황 대비 요청,,0,1034,2025-09-16T21:19:26,2025-09-16T21:19:26
request_001758,SH_018051,relief_item_000583,586,52,87,높음,2025-09-30T21:18:01,배송중,지진 상황 대비 요청,,0,534,2025-09-16T21:18:01,2025-09-16T21:18:01
request_001759,SH_005780,relief_item_000852,811,204,377,높음,2025-09-21T21:17:51,배송중,지진 상황 대비 요청,,0,607,2025-09-16T21:17:51,2025-09-16T21:17:51
request_001760,SH_002098,relief_item_000346,641,9,367,높음,2025-09-26T21:17:25,완료,지진 상황 대비 요청,,0,632,2025-09-16T21:17:25,2025-09-16T21:17:25
request_001761,SH_016065,relief_item_000495,658,165,331,높음,2025-10-03T21:19:17,배송중,지진 상황 대비 요청,,0,493,2025-09-16T21:19:17,2025-09-16T21:19:17
request_001762,SH_022505,relief_item_000642,6230,393,1987,높음,2025-10-07T21:18:35,대기중,지진 상황 대비 요청,,0,5837,2025-09-16T21:18:35,2025-09-16T21:18:35
request_001763,SH_017304,relief_item_000626,5401,719,3886,높음,2025-09-23T21:17:59,완료,지진 상황 대비 요청,,0,4682,2025-09-16T21:17:59,2025-09-16T21:17:59
request_001764,SH_009437,relief_item_000674,17333,5123,5005,높음,2025-10-05T21:18:31,대기중,지진 상황 대비 요청,,0,12187,2025-09-16T21:18:31,2025-09-16T21:18:31
request_001765,SH_015288,relief_item_000498,502,124,26,높음,2025-10-12T21:19:28,대기중,지진 상황 대비 요청,,0,378,2025-09-16T21:19:28,2025-09-16T21:19:28
request_001766,SH_007740,relief_item_000609,2621,533,798,높음,2025-10-15T21:18:51,대기중,지진 상황 대비 요청,,0,2088,2025-09-16T21:18:51,2025-09-16T21:18:51
request_001767,SH_014963,relief_item_000006,676,202,194,높음,2025-10-14T21:19:21,대기중,지진 상황 대비 요청,,0,472,2025-09-16T21:19:21,2025-09-16T21:19:21
request_001768,SH_022949,relief_item_000092,91,22,5,높음,2025-09-26T21:17:10,완료,지진 상황 대비 요청,,0,69,2025-09-16T21:17:10,2025-09-16T21:17:10
request_001769,SH_007135,relief_item_000609,346,54,183,높음,2025-09-24T21:18:58,완료,지진 상황 대비 요청,,0,292,2025-09-16T21:18:58,2025-09-16T21:18:58
request_001770,SH_013430,relief_item_000313,2692,605,1407,높음,2025-09-27T21:17:43,배송중,지진 상황 대비 요청,,0,2087,2025-09-16T21:17:43,2025-09-16T21:17:43
request_001771,SH_011995,relief_item_000432,406,53,229,높음,2025-10-06T21:18:37,대기중,지진 상황 대비 요청,,0,349,2025-09-16T21:18:37,2025-09-16T21:18:37
request_001772,SH_007831,relief_item_000489,10,3,7,높음,2025-10-16T21:18:18,완료,지진 상황 대비 요청,,0,7,2025-09-16T21:18:18,2025-09-16T21:18:18
request_001773,SH_011375,relief_item_000406,3536,554,1418,높음,2025-10-06T21:17:39,대기중,지진 상황 대비 요청,,0,2951,2025-09-16T21:17:39,2025-09-16T21:17:39
request_001774,SH_007302,relief_item_000130,52,17,6,중간,2025-10-05T21:17:25,대기중,지진 상황 대비 요청,,0,30,2025-09-16T21:17:25,2025-09-16T21:17:25
request_001775,SH_016998,relief_item_000343,49,12,5,높음,2025-09-25T21:19:41,대기중,지진 상황 대비 요청,,0,37,2025-09-16T21:19:41,2025-09-16T21:19:41
request_001776,SH_018774,relief_item_000188,4735,1321,216,높음,2025-09-24T21:18:21,매칭완료,지진 상황 대비 요청,,0,3402,2025-09-16T21:18:21,2025-09-16T21:18:21
request_001777,SH_009716,relief_item_000605,478,108,356,높음,2025-10-03T21:18:14,완료,지진 상황 대비 요청,,0,370,2025-09-16T21:18:14,2025-09-16T21:18:14
request_001778,SH_010714,relief_item_000489,676,128,355,높음,2025-09-21T21:17:31,배송중,지진 상황 대비 요청,,0,548,2025-09-16T21:17:31,2025-09-16T21:17:31
request_001779,SH_008967,relief_item_000775,49,14,7,높음,2025-09-23T21:17:33,매칭완료,한파 상황 대비 요청,,0,35,2025-09-16T21:17:33,2025-09-16T21:17:33
request_001780,SH_015674,relief_item_000321,189,36,6,높음,2025-10-07T21:17:01,대기중,지진 상황 대비 요청,,0,140,2025-09-16T21:17:01,2025-09-16T21:17:01
request_001781,SH_004577,relief_item_000293,3700,1095,1897,높음,2025-09-26T21:16:55,대기중,지진 상황 대비 요청,,0,2573,2025-09-16T21:16:55,2025-09-16T21:16:55
request_001782,SH_020308,relief_item_000289,107,9,95,높음,2025-09-30T21:18:04,배송중,지진 상황 대비 요청,,0,98,2025-09-16T21:18:04,2025-09-16T21:18:04
request_001783,SH_019724,relief_item_000453,37,11,9,높음,2025-09-27T21:16:59,대기중,지진 상황 대비 요청,,0,26,2025-09-16T21:16:59,2025-09-16T21:16:59
request_001784,SH_002598,relief_item_000244,15,2,13,높음,2025-10-12T21:17:52,대기중,해일 상황 대비 요청,,0,6,2025-09-16T21:17:52,2025-09-16T21:17:52
request_001785,SH_001448,relief_item_000698,1159,197,962,높음,2025-10-04T21:18:45,대기중,지진 상황 대비 요청,,0,962,2025-09-16T21:18:45,2025-09-16T21:18:45
request_001786,SH_009937,relief_item_000489,1577,8,207,높음,2025-09-25T21:19:14,매칭완료,지진 상황 대비 요청,,0,1569,2025-09-16T21:19:14,2025-09-16T21:19:14
request_001787,SH_011228,relief_item_000606,273,71,83,높음,2025-10-01T21:19:49,취소,지진 상황 대비 요청,,0,202,2025-09-16T21:19:49,2025-09-16T21:19:49
request_001788,SH_006859,relief_item_000944,100,11,42,높음,2025-10-08T21:19:10,대기중,지진 상황 대비 요청,,0,89,2025-09-16T21:19:10,2025-09-16T21:19:10
request_001789,SH_014142,relief_item_000498,3450,642,1879,높음,2025-09-18T21:17:52,취소,지진 상황 대비 요청,,0,2808,2025-09-16T21:17:52,2025-09-16T21:17:52
request_001790,SH_011792,relief_item_000085,556,154,271,높음,2025-10-08T21:18:16,취소,지진 상황 대비 요청,,0,402,2025-09-16T21:18:16,2025-09-16T21:18:16
request_001791,SH_013288,relief_item_000241,14,2,5,높음,2025-10-16T21:17:45,대기중,해일 상황 대비 요청,,0,10,2025-09-16T21:17:45,2025-09-16T21:17:45
request_001792,SH_011677,relief_item_000949,846,63,772,높음,2025-09-29T21:19:40,대기중,지진 상황 대비 요청,,0,783,2025-09-16T21:19:40,2025-09-16T21:19:40
request_001793,SH_001354,relief_item_000915,64,12,4,높음,2025-10-06T21:18:55,매칭완료,지진 상황 대비 요청,,0,52,2025-09-16T21:18:55,2025-09-16T21:18:55
request_001794,SH_013012,relief_item_000614,587,179,90,중간,2025-09-17T21:19:11,대기중,지진 상황 대비 요청,,0,405,2025-09-16T21:19:11,2025-09-16T21:19:11
request_001795,SH_009530,relief_item_000646,811,61,608,높음,2025-09-21T21:19:38,매칭완료,지진 상황 대비 요청,,0,735,2025-09-16T21:19:38,2025-09-16T21:19:38
request_001796,SH_012046,relief_item_000838,1729,416,1006,높음,2025-10-16T21:19:27,대기중,지진 상황 대비 요청,,0,1313,2025-09-16T21:19:27,2025-09-16T21:19:27
request_001797,SH_006695,relief_item_000601,17,4,10,높음,2025-10-13T21:18:29,배송중,지진 상황 대비 요청,,0,13,2025-09-16T21:18:29,2025-09-16T21:18:29
request_001798,SH_012667,relief_item_000585,39,3,29,높음,2025-10-05T21:16:53,대기중,지진 상황 대비 요청,,0,28,2025-09-16T21:16:53,2025-09-16T21:16:53
request_001799,SH_008397,relief_item_000773,10,1,0,높음,2025-09-20T21:19:26,대기중,지진 상황 대비 요청,,0,9,2025-09-16T21:19:26,2025-09-16T21:19:26
request_001800,SH_002397,relief_item_000449,11,3,7,높음,2025-10-05T21:19:50,대기중,지진 상황 대비 요청,,0,3,2025-09-16T21:19:50,2025-09-16T21:19:50
request_001801,SH_010731,relief_item_000453,228,20,172,높음,2025-10-06T21:16:55,배송중,지진 상황 대비 요청,,0,208,2025-09-16T21:16:55,2025-09-16T21:16:55
request_001802,SH_014745,relief_item_000611,14,4,5,높음,2025-10-04T21:19:38,대기중,폭염 상황 대비 요청,,0,9,2025-09-16T21:19:38,2025-09-16T21:19:38
request_001803,SH_017697,relief_item_000719,176,55,53,중간,2025-09-30T21:18:49,매칭완료,지진 상황 대비 요청,,0,34,2025-09-16T21:18:49,2025-09-16T21:18:49
request_001804,SH_010115,relief_item_000018,526,90,49,높음,2025-10-08T21:19:18,배송중,지진 상황 대비 요청,,0,436,2025-09-16T21:19:18,2025-09-16T21:19:18
request_001805,SH_014214,relief_item_000786,750,27,350,높음,2025-09-29T21:18:42,대기중,지진 상황 대비 요청,,0,711,2025-09-16T21:18:42,2025-09-16T21:18:42
request_001806,SH_020236,relief_item_000653,4630,1385,1222,높음,2025-10-02T21:19:38,배송중,지진 상황 대비 요청,,0,3245,2025-09-16T21:19:38,2025-09-16T21:19:38
request_001807,SH_009887,relief_item_000185,75,7,45,높음,2025-09-24T21:17:52,배송중,지진 상황 대비 요청,,0,68,2025-09-16T21:17:52,2025-09-16T21:17:52
request_001808,SH_022523,relief_item_000028,4187,934,1926,높음,2025-10-16T21:19:24,배송중,지진 상황 대비 요청,,0,3253,2025-09-16T21:19:24,2025-09-16T21:19:24
request_001809,SH_002215,relief_item_000437,329,8,119,높음,2025-10-07T21:16:51,대기중,지진 상황 대비 요청,,0,303,2025-09-16T21:16:51,2025-09-16T21:16:51
request_001810,SH_022067,relief_item_000123,161,5,11,높음,2025-09-28T21:18:37,대기중,지진 상황 대비 요청,,0,156,2025-09-16T21:18:37,2025-09-16T21:18:37
request_001811,SH_016172,relief_item_000215,484,120,198,높음,2025-09-27T21:18:10,배송중,지진 상황 대비 요청,,0,364,2025-09-16T21:18:10,2025-09-16T21:18:10
request_001812,SH_020425,relief_item_000783,111,9,52,높음,2025-10-09T21:18:01,완료,한파 상황 대비 요청,,0,102,2025-09-16T21:18:01,2025-09-16T21:18:01
request_001813,SH_011476,relief_item_000100,317,42,112,높음,2025-10-02T21:17:56,배송중,지진 상황 대비 요청,,0,275,2025-09-16T21:17:56,2025-09-16T21:17:56
request_001814,SH_011724,relief_item_000653,52,10,28,높음,2025-10-03T21:19:01,취소,지진 상황 대비 요청,,0,42,2025-09-16T21:19:01,2025-09-16T21:19:01
request_001815,SH_006824,relief_item_000156,5401,475,1629,높음,2025-09-27T21:17:16,대기중,지진 상황 대비 요청,,0,4922,2025-09-16T21:17:16,2025-09-16T21:17:16
request_001816,SH_014552,relief_item_000126,1236,315,410,높음,2025-09-18T21:17:29,매칭완료,지진 상황 대비 요청,,0,919,2025-09-16T21:17:29,2025-09-16T21:17:29
request_001817,SH_020527,relief_item_000029,32,6,21,높음,2025-10-14T21:17:52,대기중,지진 상황 대비 요청,,0,17,2025-09-16T21:17:52,2025-09-16T21:17:52
request_001818,SH_016697,relief_item_000799,343,80,78,높음,2025-09-26T21:17:28,완료,지진 상황 대비 요청,,0,263,2025-09-16T21:17:28,2025-09-16T21:17:28
request_001819,SH_017784,relief_item_000603,1979,241,1676,높음,2025-10-11T21:17:44,대기중,지진 상황 대비 요청,,0,1730,2025-09-16T21:17:44,2025-09-16T21:17:44
request_001820,SH_005433,relief_item_000926,662,164,22,높음,2025-09-30T21:16:59,배송중,폭염 상황 대비 요청,,0,498,2025-09-16T21:16:59,2025-09-16T21:16:59
request_001821,SH_016124,relief_item_000102,504,47,134,높음,2025-10-14T21:18:18,대기중,지진 상황 대비 요청,,0,455,2025-09-16T21:18:18,2025-09-16T21:18:18
request_001822,SH_014638,relief_item_000891,13,2,6,높음,2025-10-03T21:19:18,대기중,지진 상황 대비 요청,,0,9,2025-09-16T21:19:18,2025-09-16T21:19:18
request_001823,SH_004346,relief_item_000556,9,1,5,높음,2025-09-30T21:18:29,배송중,폭염 상황 대비 요청,,0,8,2025-09-16T21:18:29,2025-09-16T21:18:29
request_001824,SH_013797,relief_item_000438,9487,1744,3841,높음,2025-09-24T21:18:28,매칭완료,지진 상황 대비 요청,,0,7741,2025-09-16T21:18:28,2025-09-16T21:18:28
request_001825,SH_014597,relief_item_000657,5796,645,3685,높음,2025-10-04T21:17:12,매칭완료,지진 상황 대비 요청,,0,5151,2025-09-16T21:17:12,2025-09-16T21:17:12
request_001826,SH_018154,relief_item_000057,27,0,12,높음,2025-10-15T21:18:15,완료,해일 상황 대비 요청,,0,27,2025-09-16T21:18:15,2025-09-16T21:18:15
request_001827,SH_016915,relief_item_000262,806,171,87,높음,2025-10-09T21:19:20,완료,지진 상황 대비 요청,,0,635,2025-09-16T21:19:20,2025-09-16T21:19:20
request_001828,SH_018975,relief_item_000752,39,3,22,높음,2025-10-03T21:17:12,배송중,지진 상황 대비 요청,,0,36,2025-09-16T21:17:12,2025-09-16T21:17:12
request_001829,SH_015119,relief_item_000175,232,19,86,높음,2025-09-17T21:18:28,대기중,지진 상황 대비 요청,,0,213,2025-09-16T21:18:28,2025-09-16T21:18:28
request_001830,SH_015172,relief_item_000014,241,29,53,높음,2025-10-15T21:16:54,배송중,지진 상황 대비 요청,,0,212,2025-09-16T21:16:54,2025-09-16T21:16:54
request_001831,SH_004207,relief_item_000445,908,187,718,높음,2025-10-13T21:17:36,대기중,지진 상황 대비 요청,,0,719,2025-09-16T21:17:36,2025-09-16T21:17:36
request_001832,SH_004774,relief_item_000534,450,67,45,높음,2025-09-27T21:19:00,완료,지진 상황 대비 요청,,0,383,2025-09-16T21:19:00,2025-09-16T21:19:00
request_001833,SH_019994,relief_item_000315,855,264,150,중간,2025-10-02T21:17:41,대기중,지진 상황 대비 요청,,0,591,2025-09-16T21:17:41,2025-09-16T21:17:41
request_001834,SH_004888,relief_item_000102,65,20,44,중간,2025-10-14T21:19:40,대기중,폭염 상황 대비 요청,,0,45,2025-09-16T21:19:40,2025-09-16T21:19:40
request_001835,SH_008028,relief_item_000839,9441,2600,1410,높음,2025-10-10T21:18:52,대기중,지진 상황 대비 요청,,0,6836,2025-09-16T21:18:52,2025-09-16T21:18:52
request_001836,SH_017437,relief_item_000391,582,35,332,높음,2025-09-23T21:16:57,취소,지진 상황 대비 요청,,0,547,2025-09-16T21:16:57,2025-09-16T21:16:57
