consumption_id,shelter_id,disaster_incident_id,relief_item_id,consumed_quantity,start_date,end_date,duration_days,daily_consumption_rate,peak_consumption_day,peak_consumption_quantity,remain_item,shelter_occupancy,occupancy_rate,disaster_severity,weather_conditions,special_circumstances,waste_rate,satisfaction_score,adequacy_level,restock_frequency,seasonality,children_ratio,elderly_ratio,disabled_ratio,accessibility_score,distribution_efficiency,recorded_by,created_at,updated_at
consumption_002721,SH_015519,,relief_item_000406,9,2021-05-28,2021-06-24,27,0.33,4,0,2,0,0.0,높음,눈,"반려동물 포함,어린이 다수,고령자 포함",0.017,3.5,적정,5,봄,0.07,0.16,0.15,3.4,0.81,user_000002,2021-06-24,2021-06-24
consumption_002722,SH_017665,,relief_item_000986,2,2024-10-04,2024-10-20,16,0.12,16,0,0,74,0.93,중간,눈,"장애인 포함,고령자 포함",0.142,4.1,충분,4,가을,0.38,0.13,0.07,2.7,0.87,user_000004,2024-10-20,2024-10-20
consumption_002723,SH_013039,incident_000161,relief_item_000636,13,2024-01-09,2024-02-04,26,0.5,23,0,3,2577,0.34,높음,일반,고령자 포함,0.146,3.2,과다,3,겨울,0.0,0.24,0.14,3.8,0.74,user_000002,2024-02-04,2024-02-04
consumption_002724,SH_016054,,relief_item_000525,1,2016-04-29,2016-05-17,18,0.06,15,0,0,70,0.43,높음,일반,"장애인 포함,반려동물 포함",0.132,4.1,충분,5,봄,0.32,0.0,0.0,3.7,0.72,user_000004,2016-05-17,2016-05-17
consumption_002725,SH_008441,incident_000303,relief_item_000756,2,2023-05-16,2023-06-04,19,0.11,5,0,0,69,0.92,낮음,눈,반려동물 포함,0.052,4.6,과다,2,봄,0.39,0.04,0.08,3.4,0.96,user_000002,2023-06-04,2023-06-04
consumption_002726,SH_001519,,relief_item_000014,2,2020-08-05,2020-08-26,21,0.1,16,0,0,43,0.54,높음,일반,"고령자 포함,반려동물 포함,장애인 포함",0.046,2.1,충분,3,여름,0.12,0.01,0.02,3.5,0.91,user_000010,2020-08-26,2020-08-26
consumption_002727,SH_011209,incident_000714,relief_item_000125,13,2018-04-17,2018-05-08,21,0.62,3,1,1,944,0.54,중간,일반,"장애인 포함,고령자 포함",0.122,4.6,충분,1,봄,0.19,0.22,0.01,3.0,0.85,user_000010,2018-05-08,2018-05-08
consumption_002728,SH_005606,incident_000504,relief_item_000271,1,2016-05-18,2016-06-10,23,0.04,18,0,0,667,0.71,낮음,비,"고령자 포함,반려동물 포함,장애인 포함",0.121,3.0,적정,1,봄,0.4,0.11,0.0,2.5,0.6,user_000010,2016-06-10,2016-06-10
consumption_002729,SH_001917,incident_000197,relief_item_000674,4,2021-08-23,2021-09-11,19,0.21,18,0,0,34,0.47,높음,눈,고령자 포함,0.124,4.5,적정,1,여름,0.18,0.23,0.02,4.2,0.89,user_000010,2021-09-11,2021-09-11
consumption_002730,SH_009164,,relief_item_000341,1,2022-01-04,2022-01-27,23,0.04,18,0,0,73,0.19,중간,비,반려동물 포함,0.11,4.1,적정,1,겨울,0.24,0.06,0.05,4.0,0.95,user_000009,2022-01-27,2022-01-27
consumption_002731,SH_015519,,relief_item_000406,10,2018-03-31,2018-04-27,27,0.37,2,0,2,0,0.0,낮음,일반,장애인 포함,0.035,2.1,과다,1,봄,0.13,0.02,0.13,4.7,0.98,user_000002,2018-04-27,2018-04-27
consumption_002732,SH_016213,,relief_item_000268,9,2021-02-25,2021-03-27,30,0.3,23,0,0,72,0.09,중간,더위,장애인 포함,0.128,3.4,과다,1,겨울,0.08,0.17,0.0,2.2,0.87,user_000006,2021-03-27,2021-03-27
consumption_002733,SH_016457,,relief_item_000509,1,2016-12-28,2017-01-07,10,0.1,7,0,0,360,0.78,높음,비,장애인 포함,0.091,3.9,과다,0,겨울,0.16,0.01,0.04,3.5,1.0,user_000007,2017-01-07,2017-01-07
consumption_002734,SH_009033,incident_000827,relief_item_000230,1,2018-02-07,2018-03-03,24,0.04,7,0,0,3192,0.15,중간,비,어린이 다수,0.131,2.6,충분,3,겨울,0.33,0.07,0.03,2.5,0.88,user_000001,2018-03-03,2018-03-03
consumption_002735,SH_010036,incident_000475,relief_item_000598,1,2020-04-03,2020-04-18,15,0.07,13,0,0,2274,0.63,중간,눈,"고령자 포함,어린이 다수,장애인 포함",0.107,4.0,부족,0,봄,0.19,0.29,0.01,2.4,0.71,user_000007,2020-04-18,2020-04-18
consumption_002736,SH_002893,,relief_item_000852,13,2020-11-02,2020-11-19,17,0.76,2,1,1,200,0.02,중간,일반,"반려동물 포함,어린이 다수,장애인 포함",0.035,3.9,과다,4,가을,0.37,0.29,0.07,3.6,0.96,user_000005,2020-11-19,2020-11-19
consumption_002737,SH_011072,incident_000282,relief_item_000972,0,2021-05-11,2021-05-18,7,0.0,1,0,0,17,0.31,높음,비,"장애인 포함,반려동물 포함,고령자 포함",0.117,3.1,적정,2,봄,0.23,0.14,0.06,2.4,0.79,user_000009,2021-05-18,2021-05-18
consumption_002738,SH_008636,incident_000165,relief_item_000316,1,2018-06-09,2018-07-03,24,0.04,21,0,0,495,0.6,중간,일반,"고령자 포함,반려동물 포함,어린이 다수",0.107,4.2,충분,5,여름,0.1,0.27,0.06,4.0,0.85,user_000007,2018-07-03,2018-07-03
consumption_002739,SH_000325,incident_000807,relief_item_000761,0,2024-09-04,2024-09-19,15,0.0,8,0,0,2985,0.98,높음,눈,어린이 다수,0.051,3.6,부족,2,가을,0.33,0.17,0.0,3.9,0.72,user_000007,2024-09-19,2024-09-19
consumption_002740,SH_014112,incident_000525,relief_item_000419,1,2023-12-04,2023-12-05,1,1.0,1,1,0,131,0.87,높음,더위,"어린이 다수,고령자 포함",0.09,3.8,적정,0,겨울,0.26,0.28,0.08,4.5,0.79,user_000001,2023-12-05,2023-12-05
consumption_002741,SH_003431,,relief_item_000121,4,2022-05-04,2022-06-02,29,0.14,17,0,0,33,0.03,낮음,눈,"어린이 다수,장애인 포함",0.083,4.5,충분,3,봄,0.19,0.02,0.15,3.7,0.94,user_000002,2022-06-02,2022-06-02
consumption_002742,SH_002010,,relief_item_000270,11,2016-11-20,2016-11-23,3,3.67,1,7,2,3732,0.69,중간,더위,"반려동물 포함,고령자 포함",0.076,3.7,충분,2,가을,0.01,0.26,0.04,2.2,0.67,user_000010,2016-11-23,2016-11-23
consumption_002743,SH_014776,,relief_item_000256,1,2016-03-27,2016-04-02,6,0.17,3,0,0,12,0.3,중간,더위,"반려동물 포함,고령자 포함",0.083,3.3,충분,1,봄,0.13,0.07,0.03,3.9,0.87,user_000010,2016-04-02,2016-04-02
consumption_002744,SH_005816,incident_000025,relief_item_000928,1,2019-03-11,2019-03-27,16,0.06,6,0,0,7729,0.33,중간,비,장애인 포함,0.097,4.5,충분,4,봄,0.02,0.06,0.06,4.0,0.98,user_000005,2019-03-27,2019-03-27
consumption_002745,SH_020123,incident_000676,relief_item_000559,2,2024-09-21,2024-10-14,23,0.09,17,0,0,229,0.3,낮음,더위,"고령자 포함,어린이 다수,반려동물 포함",0.008,4.2,부족,1,가을,0.02,0.18,0.02,2.2,0.81,user_000007,2024-10-14,2024-10-14
consumption_002746,SH_004423,incident_000340,relief_item_000881,1,2020-10-19,2020-11-08,20,0.05,16,0,0,7725,0.28,중간,추위,"고령자 포함,어린이 다수,반려동물 포함",0.143,3.6,과다,5,가을,0.18,0.02,0.15,2.1,0.7,user_000002,2020-11-08,2020-11-08
consumption_002747,SH_021415,,relief_item_000126,0,2020-02-29,2020-03-27,27,0.0,6,0,0,4389,0.42,중간,눈,"장애인 포함,고령자 포함",0.097,4.1,과다,2,겨울,0.03,0.21,0.02,3.1,0.73,user_000010,2020-03-27,2020-03-27
consumption_002748,SH_011276,,relief_item_000470,0,2017-02-06,2017-02-24,18,0.0,18,0,0,7087,0.64,높음,일반,"어린이 다수,반려동물 포함,고령자 포함",0.085,3.6,충분,3,겨울,0.25,0.05,0.07,4.6,0.98,user_000001,2017-02-24,2017-02-24
consumption_002749,SH_006766,,relief_item_000550,2,2025-02-09,2025-02-23,14,0.14,13,0,0,98,0.93,높음,눈,장애인 포함,0.119,2.2,부족,1,겨울,0.35,0.17,0.12,4.1,0.92,user_000002,2025-02-23,2025-02-23
consumption_002750,SH_005928,incident_000248,relief_item_000296,1,2023-04-23,2023-05-13,20,0.05,1,0,0,35,0.35,높음,눈,"장애인 포함,반려동물 포함,고령자 포함",0.027,4.6,충분,2,봄,0.01,0.22,0.09,2.2,0.77,user_000005,2023-05-13,2023-05-13
consumption_002751,SH_014563,,relief_item_000885,1,2018-08-31,2018-09-08,8,0.12,5,0,0,3462,0.6,중간,추위,"고령자 포함,장애인 포함",0.122,3.0,과다,2,여름,0.4,0.18,0.02,3.2,0.84,user_000010,2018-09-08,2018-09-08
consumption_002752,SH_022888,,relief_item_000469,1,2024-03-26,2024-04-12,17,0.06,11,0,0,60,0.75,낮음,비,"어린이 다수,장애인 포함,반려동물 포함",0.085,3.0,부족,1,봄,0.01,0.12,0.13,4.2,0.86,user_000003,2024-04-12,2024-04-12
consumption_002753,SH_018420,,relief_item_000246,17,2016-09-24,2016-10-03,9,1.89,1,1,1,75,0.07,높음,눈,"고령자 포함,반려동물 포함,장애인 포함",0.104,2.8,과다,4,가을,0.22,0.1,0.13,3.5,0.84,user_000005,2016-10-03,2016-10-03
consumption_002754,SH_017789,incident_000817,relief_item_000079,1,2020-04-23,2020-05-18,25,0.04,7,0,0,556,0.49,낮음,일반,어린이 다수,0.092,3.5,과다,0,봄,0.36,0.25,0.03,2.1,0.98,user_000010,2020-05-18,2020-05-18
consumption_002755,SH_014104,,relief_item_000099,11,2018-03-05,2018-03-26,21,0.52,2,1,0,1359,0.79,낮음,추위,"반려동물 포함,어린이 다수,장애인 포함",0.046,4.4,적정,2,봄,0.31,0.01,0.03,3.7,0.67,user_000003,2018-03-26,2018-03-26
consumption_002756,SH_008759,incident_000892,relief_item_000462,57,2022-02-18,2022-03-06,16,3.56,3,7,5,33849,0.57,낮음,추위,"어린이 다수,반려동물 포함",0.137,4.7,과다,0,겨울,0.39,0.17,0.06,4.1,0.76,user_000002,2022-03-06,2022-03-06
consumption_002757,SH_005048,,relief_item_000983,4,2022-09-29,2022-10-26,27,0.15,20,0,0,146,0.18,중간,눈,고령자 포함,0.118,2.8,부족,1,가을,0.31,0.01,0.0,2.4,0.9,user_000008,2022-10-26,2022-10-26
consumption_002758,SH_001578,,relief_item_000306,6,2018-01-27,2018-02-13,17,0.35,15,0,0,29,0.01,중간,눈,고령자 포함,0.092,3.0,적정,0,겨울,0.2,0.17,0.11,2.8,0.82,user_000003,2018-02-13,2018-02-13
consumption_002759,SH_022533,,relief_item_000845,6,2017-12-05,2017-12-15,10,0.6,2,1,0,188,0.5,낮음,눈,반려동물 포함,0.146,4.6,충분,1,겨울,0.21,0.02,0.1,2.9,0.97,user_000006,2017-12-15,2017-12-15
consumption_002760,SH_006746,incident_000157,relief_item_000767,1,2017-12-17,2018-01-01,15,0.07,3,0,0,4284,0.45,높음,더위,"고령자 포함,어린이 다수,장애인 포함",0.035,4.3,과다,5,겨울,0.21,0.24,0.03,4.3,0.82,user_000006,2018-01-01,2018-01-01
consumption_002761,SH_021524,,relief_item_000303,0,2021-08-31,2021-09-25,25,0.0,3,0,0,27,0.93,낮음,더위,반려동물 포함,0.121,2.2,충분,1,여름,0.09,0.16,0.15,2.8,0.66,user_000010,2021-09-25,2021-09-25
consumption_002762,SH_004543,,relief_item_000681,0,2019-06-29,2019-07-06,7,0.0,4,0,0,13479,0.65,낮음,비,장애인 포함,0.008,2.7,부족,3,여름,0.33,0.13,0.04,3.3,0.86,user_000006,2019-07-06,2019-07-06
consumption_002763,SH_020958,,relief_item_000025,10,2017-08-18,2017-09-06,19,0.53,9,1,0,2778,0.92,낮음,비,"장애인 포함,고령자 포함",0.097,3.4,부족,3,여름,0.02,0.15,0.11,3.9,0.61,user_000003,2017-09-06,2017-09-06
consumption_002764,SH_010513,incident_000205,relief_item_000092,2,2021-12-10,2021-12-20,10,0.2,6,0,0,61,0.5,중간,눈,"반려동물 포함,고령자 포함,어린이 다수",0.085,2.9,충분,1,겨울,0.37,0.06,0.0,4.9,0.84,user_000008,2021-12-20,2021-12-20
consumption_002765,SH_018658,,relief_item_000323,1,2022-11-18,2022-11-25,7,0.14,2,0,0,455,0.24,중간,비,"장애인 포함,고령자 포함",0.015,4.0,부족,3,가을,0.05,0.18,0.02,3.7,0.76,user_000005,2022-11-25,2022-11-25
consumption_002766,SH_021290,,relief_item_000459,2,2019-12-26,2020-01-07,12,0.17,10,0,0,34,0.17,높음,비,고령자 포함,0.095,4.8,부족,2,겨울,0.16,0.13,0.07,4.3,0.89,user_000010,2020-01-07,2020-01-07
consumption_002767,SH_009961,,relief_item_000936,0,2017-12-08,2017-12-13,5,0.0,1,0,0,203,0.21,높음,눈,"반려동물 포함,장애인 포함",0.045,2.7,부족,5,겨울,0.39,0.18,0.07,2.5,0.82,user_000008,2017-12-13,2017-12-13
consumption_002768,SH_006452,incident_000277,relief_item_000154,1,2025-03-10,2025-04-05,26,0.04,4,0,0,5721,0.52,낮음,비,"어린이 다수,장애인 포함,반려동물 포함",0.076,2.2,과다,5,봄,0.17,0.0,0.07,2.3,0.93,user_000002,2025-04-05,2025-04-05
consumption_002769,SH_008441,incident_000303,relief_item_000756,3,2025-06-28,2025-07-02,4,0.75,1,1,0,74,0.99,중간,추위,"고령자 포함,장애인 포함",0.073,2.1,충분,3,여름,0.36,0.13,0.01,3.9,0.92,user_000002,2025-07-02,2025-07-02
consumption_002770,SH_010779,incident_000929,relief_item_000571,2,2025-07-24,2025-07-28,4,0.5,3,1,0,29,0.48,높음,더위,고령자 포함,0.1,2.4,과다,2,여름,0.33,0.26,0.1,2.5,0.92,user_000008,2025-07-28,2025-07-28
consumption_002771,SH_010390,,relief_item_000126,2,2019-08-15,2019-08-28,13,0.15,5,0,0,27,0.51,낮음,비,"어린이 다수,장애인 포함,고령자 포함",0.022,2.2,충분,5,여름,0.13,0.11,0.14,4.1,0.91,user_000002,2019-08-28,2019-08-28
consumption_002772,SH_014729,,relief_item_000844,1,2023-02-17,2023-03-10,21,0.05,1,0,0,74,0.82,중간,비,"어린이 다수,장애인 포함",0.047,5.0,적정,3,겨울,0.04,0.1,0.08,4.1,0.84,user_000008,2023-03-10,2023-03-10
consumption_002773,SH_014297,incident_000338,relief_item_000179,6,2015-11-24,2015-12-03,9,0.67,3,1,0,11503,0.88,낮음,더위,"어린이 다수,고령자 포함,장애인 포함",0.1,2.2,부족,5,가을,0.05,0.04,0.11,3.7,0.98,user_000004,2015-12-03,2015-12-03
consumption_002774,SH_020615,incident_000764,relief_item_000886,1,2018-01-16,2018-01-23,7,0.14,5,0,0,51,0.25,중간,일반,"반려동물 포함,고령자 포함",0.11,3.1,충분,2,겨울,0.3,0.17,0.08,3.9,0.98,user_000005,2018-01-23,2018-01-23
consumption_002775,SH_018091,,relief_item_000386,2,2025-03-16,2025-03-21,5,0.4,5,0,0,27994,0.88,중간,일반,"장애인 포함,고령자 포함,어린이 다수",0.116,4.5,충분,5,봄,0.15,0.29,0.05,4.5,0.83,user_000006,2025-03-21,2025-03-21
consumption_002776,SH_001728,,relief_item_000368,2,2016-02-22,2016-03-01,8,0.25,3,0,0,86,0.96,중간,더위,"고령자 포함,반려동물 포함",0.074,2.3,과다,5,겨울,0.28,0.19,0.01,4.1,0.84,user_000003,2016-03-01,2016-03-01
consumption_002777,SH_015508,incident_000901,relief_item_000214,0,2024-02-10,2024-02-14,4,0.0,4,0,0,1,1.0,높음,더위,"어린이 다수,고령자 포함",0.006,4.9,부족,3,겨울,0.23,0.05,0.03,4.7,0.93,user_000005,2024-02-14,2024-02-14
consumption_002778,SH_018123,,relief_item_000103,1,2020-08-23,2020-09-07,15,0.07,3,0,0,276,0.12,낮음,더위,반려동물 포함,0.105,4.7,충분,0,여름,0.24,0.23,0.08,2.6,0.78,user_000006,2020-09-07,2020-09-07
consumption_002779,SH_015126,,relief_item_000799,1,2021-07-24,2021-08-12,19,0.05,17,0,0,46,0.38,낮음,비,"장애인 포함,어린이 다수",0.002,3.7,과다,3,여름,0.22,0.01,0.05,4.7,0.72,user_000008,2021-08-12,2021-08-12
consumption_002780,SH_006923,incident_000429,relief_item_000540,6,2025-02-13,2025-02-26,13,0.46,6,0,1,8231,0.46,낮음,눈,"장애인 포함,고령자 포함,어린이 다수",0.108,3.6,부족,1,겨울,0.3,0.11,0.11,4.0,0.67,user_000003,2025-02-26,2025-02-26
consumption_002781,SH_022215,incident_000576,relief_item_000050,1,2018-12-21,2019-01-01,11,0.09,6,0,0,26,0.27,중간,눈,"장애인 포함,어린이 다수,고령자 포함",0.087,2.8,부족,1,겨울,0.39,0.18,0.13,4.4,0.92,user_000005,2019-01-01,2019-01-01
consumption_002782,SH_008371,incident_000124,relief_item_000618,9,2017-10-07,2017-10-27,20,0.45,12,0,1,1850,0.4,낮음,더위,"장애인 포함,고령자 포함,반려동물 포함",0.083,4.3,과다,1,가을,0.37,0.15,0.12,4.0,0.79,user_000005,2017-10-27,2017-10-27
consumption_002783,SH_009191,,relief_item_000583,3,2023-07-04,2023-07-10,6,0.5,4,1,0,93,0.93,낮음,일반,"장애인 포함,반려동물 포함,어린이 다수",0.039,5.0,충분,1,여름,0.01,0.17,0.05,2.1,0.82,user_000001,2023-07-10,2023-07-10
consumption_002784,SH_001695,,relief_item_000765,3,2024-04-06,2024-04-08,2,1.5,1,1,0,705,0.44,중간,일반,"장애인 포함,반려동물 포함",0.003,4.1,부족,2,봄,0.32,0.06,0.01,2.9,0.61,user_000007,2024-04-08,2024-04-08
consumption_002785,SH_001482,incident_000437,relief_item_000865,19,2022-04-13,2022-05-11,28,0.68,16,0,1,29,0.46,중간,추위,어린이 다수,0.143,3.4,부족,1,봄,0.2,0.06,0.02,4.9,0.84,user_000001,2022-05-11,2022-05-11
consumption_002786,SH_010816,,relief_item_000040,0,2018-12-19,2019-01-18,30,0.0,16,0,0,60,0.26,낮음,더위,고령자 포함,0.066,2.7,적정,4,겨울,0.14,0.0,0.07,4.2,0.66,user_000004,2019-01-18,2019-01-18
consumption_002787,SH_005333,,relief_item_000488,1,2021-08-06,2021-08-07,1,1.0,1,1,0,51,0.58,높음,일반,"반려동물 포함,고령자 포함,어린이 다수",0.091,3.9,부족,2,여름,0.09,0.04,0.04,3.4,0.79,user_000009,2021-08-07,2021-08-07
consumption_002788,SH_020169,incident_000021,relief_item_000683,54,2019-08-19,2019-09-11,23,2.35,19,4,4,1090,0.58,낮음,일반,고령자 포함,0.076,3.1,부족,2,여름,0.38,0.28,0.12,3.1,0.99,user_000010,2019-09-11,2019-09-11
consumption_002789,SH_011333,incident_000223,relief_item_000459,1,2023-12-17,2024-01-06,20,0.05,3,0,0,48646,0.59,중간,비,"장애인 포함,고령자 포함,반려동물 포함",0.1,2.3,부족,0,겨울,0.28,0.29,0.07,3.8,0.83,user_000008,2024-01-06,2024-01-06
consumption_002790,SH_007762,,relief_item_000549,1,2018-06-12,2018-07-10,28,0.04,14,0,0,7471,0.62,높음,더위,고령자 포함,0.147,2.2,과다,4,여름,0.17,0.08,0.03,3.4,0.93,user_000002,2018-07-10,2018-07-10
consumption_002791,SH_005980,,relief_item_000416,1,2018-07-07,2018-07-25,18,0.06,5,0,0,16,0.03,높음,추위,고령자 포함,0.015,4.7,부족,1,여름,0.31,0.01,0.03,4.0,0.95,user_000004,2018-07-25,2018-07-25
consumption_002792,SH_001287,,relief_item_000844,1,2020-04-20,2020-05-02,12,0.08,11,0,0,376,0.98,높음,추위,고령자 포함,0.002,4.3,충분,3,봄,0.27,0.25,0.02,3.9,0.71,user_000010,2020-05-02,2020-05-02
consumption_002793,SH_021762,incident_000068,relief_item_000090,3,2024-10-05,2024-11-01,27,0.11,14,0,0,559,0.01,낮음,일반,어린이 다수,0.108,4.6,과다,4,가을,0.21,0.18,0.12,4.4,0.7,user_000010,2024-11-01,2024-11-01
consumption_002794,SH_001788,,relief_item_000703,0,2016-07-21,2016-07-27,6,0.0,5,0,0,39633,0.85,높음,눈,"고령자 포함,반려동물 포함,장애인 포함",0.066,4.7,과다,2,여름,0.23,0.27,0.06,4.5,0.65,user_000002,2016-07-27,2016-07-27
consumption_002795,SH_009614,,relief_item_000766,2,2020-06-24,2020-07-20,26,0.08,24,0,0,64,0.64,낮음,일반,"장애인 포함,반려동물 포함,어린이 다수",0.118,2.3,부족,1,여름,0.25,0.08,0.09,4.4,1.0,user_000002,2020-07-20,2020-07-20
consumption_002796,SH_002757,incident_000214,relief_item_000739,0,2023-03-05,2023-04-02,28,0.0,2,0,0,5303,0.21,중간,비,"장애인 포함,고령자 포함",0.021,4.4,부족,1,봄,0.31,0.1,0.12,4.0,0.84,user_000003,2023-04-02,2023-04-02
consumption_002797,SH_000691,,relief_item_000453,2,2023-12-22,2023-12-27,5,0.4,1,0,0,7943,0.96,높음,일반,"반려동물 포함,장애인 포함",0.124,3.8,충분,3,겨울,0.08,0.2,0.13,2.3,0.88,user_000008,2023-12-27,2023-12-27
consumption_002798,SH_020009,incident_000804,relief_item_000611,3,2022-06-27,2022-07-07,10,0.3,10,0,0,2321,0.06,중간,추위,"반려동물 포함,장애인 포함,어린이 다수",0.026,4.5,적정,4,여름,0.05,0.1,0.07,2.9,0.62,user_000003,2022-07-07,2022-07-07
consumption_002799,SH_006353,incident_000166,relief_item_000710,1,2017-01-31,2017-02-20,20,0.05,19,0,0,26687,0.54,낮음,더위,"고령자 포함,장애인 포함,어린이 다수",0.144,4.5,충분,5,겨울,0.26,0.22,0.11,3.0,0.68,user_000001,2017-02-20,2017-02-20
consumption_002800,SH_004819,incident_000347,relief_item_000507,4,2022-11-26,2022-12-18,22,0.18,8,0,0,83,0.78,높음,일반,장애인 포함,0.034,3.5,적정,2,가을,0.2,0.19,0.07,2.0,0.64,user_000009,2022-12-18,2022-12-18
consumption_002801,SH_012469,,relief_item_000023,1,2018-03-11,2018-04-06,26,0.04,20,0,0,25,0.28,높음,비,"반려동물 포함,고령자 포함,장애인 포함",0.13,2.3,부족,2,봄,0.27,0.13,0.02,4.8,0.9,user_000009,2018-04-06,2018-04-06
consumption_002802,SH_004289,incident_000433,relief_item_000770,12,2018-07-05,2018-07-26,21,0.57,7,0,2,434,0.48,높음,추위,"고령자 포함,반려동물 포함",0.053,3.4,적정,4,여름,0.35,0.03,0.05,3.7,0.86,user_000002,2018-07-26,2018-07-26
consumption_002803,SH_008072,incident_000182,relief_item_000053,3,2017-01-16,2017-01-31,15,0.2,5,0,0,4588,0.53,낮음,더위,"반려동물 포함,어린이 다수",0.072,2.6,과다,2,겨울,0.37,0.13,0.11,3.6,0.62,user_000004,2017-01-31,2017-01-31
consumption_002804,SH_017239,,relief_item_000053,2,2020-02-08,2020-02-09,1,2.0,1,3,0,6371,0.62,높음,추위,"반려동물 포함,장애인 포함",0.13,2.6,과다,5,겨울,0.16,0.07,0.01,3.0,0.69,user_000008,2020-02-09,2020-02-09
consumption_002805,SH_015394,incident_000230,relief_item_000863,3,2017-06-05,2017-06-10,5,0.6,5,1,0,9040,0.84,중간,눈,"어린이 다수,반려동물 포함",0.048,4.7,부족,3,여름,0.35,0.07,0.12,3.5,0.75,user_000002,2017-06-10,2017-06-10
consumption_002806,SH_010156,,relief_item_000602,1,2020-09-02,2020-09-30,28,0.04,13,0,0,4023,0.75,중간,눈,반려동물 포함,0.034,2.2,부족,2,가을,0.08,0.17,0.03,4.6,0.74,user_000008,2020-09-30,2020-09-30
consumption_002807,SH_007515,incident_000519,relief_item_000532,5,2020-10-25,2020-11-02,8,0.62,5,1,0,18,0.18,낮음,비,"장애인 포함,고령자 포함",0.146,2.9,부족,0,가을,0.25,0.26,0.06,2.8,0.78,user_000008,2020-11-02,2020-11-02
consumption_002808,SH_021316,incident_000132,relief_item_000569,3,2016-08-16,2016-09-03,18,0.17,13,0,0,2300,0.82,높음,비,"어린이 다수,반려동물 포함",0.017,2.7,충분,2,여름,0.28,0.11,0.02,3.6,0.97,user_000007,2016-09-03,2016-09-03
consumption_002809,SH_014977,,relief_item_000535,14,2016-09-10,2016-10-01,21,0.67,18,1,2,58,0.66,높음,일반,고령자 포함,0.037,4.8,적정,0,가을,0.22,0.21,0.14,2.2,0.93,user_000008,2016-10-01,2016-10-01
consumption_002810,SH_018075,,relief_item_000417,5,2021-03-22,2021-04-04,13,0.38,9,0,0,2191,0.39,높음,비,"반려동물 포함,어린이 다수,장애인 포함",0.136,2.8,충분,4,봄,0.03,0.05,0.07,2.8,0.61,user_000009,2021-04-04,2021-04-04
