match_id,donation_wish_id,relief_request_id,matched_quantity,donor_id,shelter_id,relief_item_id,status,matched_at,delivery_scheduled_at,delivery_completed_at,verified_at,delivery_company,tracking_number,delivery_address,created_at,updated_at
match_001610,wish_019763,request_003599,5,user_004497,SH_015020,relief_item_000791,매칭완료,2025-09-16T21:18:51,2025-09-19T21:18:51,2025-09-21T20:18:51,2025-09-22T00:18:51,CJ대한통운,TRK396940527,"대전광역시 대덕구 동춘당로23번길 13 (송촌동, 서오아파트)",2025-09-16T21:18:51,2025-09-16T21:18:51
match_001611,wish_018615,request_007155,13,user_005703,SH_021202,relief_item_000229,검수완료,2025-09-16T21:19:33,2025-09-17T21:19:33,2025-09-19T13:19:33,2025-09-19T16:19:33,롯데택배,TRK485385006,경상남도 양산시 물금읍 물금로 75 (이지더원 그랜드파크),2025-09-16T21:19:33,2025-09-16T21:19:33
match_001612,wish_020820,request_000358,6,user_005783,SH_012808,relief_item_000859,배송완료,2025-09-16T21:19:44,2025-09-19T21:19:44,2025-09-20T16:19:44,2025-09-20T22:19:44,한진택배,TRK389208337,"경기도 성남시 수정구 산성대로 331 (신흥동, 한신프라자)",2025-09-16T21:19:44,2025-09-16T21:19:44
match_001614,wish_007933,request_004258,24,user_003935,SH_000610,relief_item_000089,취소,2025-09-16T21:18:19,2025-09-18T21:18:19,2025-09-19T20:18:19,2025-09-19T22:18:19,우체국택배,TRK381950916,경기도 부천시 원미구 장말로 107 (상동),2025-09-16T21:18:19,2025-09-16T21:18:19
match_001615,wish_000065,request_003139,45,user_003317,SH_013220,relief_item_000931,매칭완료,2025-09-16T21:18:23,2025-09-17T21:18:23,2025-09-18T09:18:23,2025-09-18T15:18:23,한진택배,TRK804313126,"경상남도 진주시 초전남로 60 (초전동, 현대아파트)",2025-09-16T21:18:23,2025-09-16T21:18:23
match_001616,wish_000004,request_008584,1,user_000529,SH_002310,relief_item_000748,매칭완료,2025-09-16T21:17:58,2025-09-18T21:17:58,2025-09-19T19:17:58,2025-09-20T01:17:58,한진택배,TRK329405027,"대전광역시 서구 대덕대로 150, 122동 (갈마동)",2025-09-16T21:17:58,2025-09-16T21:17:58
match_001617,wish_015446,request_002714,9,user_006286,SH_013193,relief_item_000873,배송중,2025-09-16T21:18:48,2025-09-18T21:18:48,2025-09-19T12:18:48,2025-09-19T17:18:48,롯데택배,TRK525779563,"전북특별자치도 전주시 완산구 덕적골2길 66 (평화동1가, 평화지안리즈아파트)",2025-09-16T21:18:48,2025-09-16T21:18:48
match_001618,wish_028494,request_000035,11,user_005229,SH_008140,relief_item_000986,취소,2025-09-16T21:19:40,2025-09-17T21:19:40,2025-09-19T01:19:40,2025-09-19T07:19:40,CJ대한통운,TRK620883177,"충청북도 청주시 서원구 모충로124번길 53 (모충동, 두산한솔아파트)",2025-09-16T21:19:40,2025-09-16T21:19:40
match_001619,wish_001152,request_001631,7,user_003457,SH_022497,relief_item_000740,매칭완료,2025-09-16T21:17:58,2025-09-18T21:17:58,2025-09-19T10:17:58,2025-09-19T16:17:58,우체국택배,TRK814315592,대전광역시 유성구 배울2로 78 (관평동),2025-09-16T21:17:58,2025-09-16T21:17:58
match_001620,wish_019121,request_005982,8,user_009828,SH_001445,relief_item_000941,배송중,2025-09-16T21:17:58,2025-09-17T21:17:58,2025-09-18T13:17:58,2025-09-18T18:17:58,롯데택배,TRK902921075,"서울특별시 마포구 망원로1길 27 (망원동, 망원2차대림아파트)",2025-09-16T21:17:58,2025-09-16T21:17:58
match_001621,wish_000621,request_009434,1,user_003311,SH_003458,relief_item_000536,취소,2025-09-16T21:18:30,2025-09-18T21:18:30,2025-09-20T00:18:30,2025-09-20T06:18:30,CJ대한통운,TRK251594989,부산광역시 중구 보수대로124번길 24-2 (보수동2가),2025-09-16T21:18:30,2025-09-16T21:18:30
match_001623,wish_006895,request_009454,4,user_006786,SH_008636,relief_item_000316,매칭완료,2025-09-16T21:19:17,2025-09-19T21:19:17,2025-09-21T20:19:17,2025-09-21T22:19:17,한진택배,TRK507253844,대전광역시 서구 동서대로 967 (코오롱아파트),2025-09-16T21:19:17,2025-09-16T21:19:17
match_001624,wish_005624,request_002664,4,user_008538,SH_002673,relief_item_000638,검수완료,2025-09-16T21:18:17,2025-09-17T21:18:17,2025-09-19T00:18:17,2025-09-19T06:18:17,CJ대한통운,TRK270838918,"울산광역시 남구 대학로 93 (무거동, 울산대학교)",2025-09-16T21:18:17,2025-09-16T21:18:17
match_001625,wish_004704,request_009957,3,user_001201,SH_015759,relief_item_000296,배송완료,2025-09-16T21:18:18,2025-09-19T21:18:18,2025-09-21T11:18:18,2025-09-21T13:18:18,롯데택배,TRK405166513,"서울특별시 성북구 서경로 28 (정릉동, 길음뉴타운 데시앙)",2025-09-16T21:18:18,2025-09-16T21:18:18
match_001627,wish_016414,request_000809,9,user_000302,SH_021519,relief_item_000955,배송완료,2025-09-16T21:19:30,2025-09-17T21:19:30,2025-09-19T14:19:30,2025-09-19T19:19:30,CJ대한통운,TRK183160063,서울특별시 서초구 바우뫼로12길 43 (양재동),2025-09-16T21:19:30,2025-09-16T21:19:30
match_001628,wish_015588,request_008002,4,user_002168,SH_016146,relief_item_000854,배송중,2025-09-16T21:17:56,2025-09-19T21:17:56,2025-09-20T11:17:56,2025-09-20T13:17:56,한진택배,TRK357568572,"제주특별자치도 제주시 중앙로 578 (아라일동, 아라원신아파트)",2025-09-16T21:17:56,2025-09-16T21:17:56
match_001629,wish_025767,request_001189,1,user_006554,SH_018121,relief_item_000069,배송중,2025-09-16T21:19:03,2025-09-18T21:19:03,2025-09-19T07:19:03,2025-09-19T08:19:03,롯데택배,TRK669902702,광주광역시 남구 화산로 20 (대주파크빌),2025-09-16T21:19:03,2025-09-16T21:19:03
match_001630,wish_017086,request_003350,1,user_002907,SH_018081,relief_item_000996,검수완료,2025-09-16T21:19:28,2025-09-19T21:19:28,2025-09-21T01:19:28,2025-09-21T05:19:28,한진택배,TRK498113847,"경기도 하남시 대청로 79 (신장동, 대명강변타운아파트)",2025-09-16T21:19:28,2025-09-16T21:19:28
match_001631,wish_012858,request_001464,34,user_009351,SH_015855,relief_item_000909,검수완료,2025-09-16T21:19:03,2025-09-18T21:19:03,2025-09-19T20:19:03,2025-09-20T00:19:03,롯데택배,TRK764320557,"경상남도 창원시 마산합포구 문화동15길 95 (창포동1가, 창포한백아파트)",2025-09-16T21:19:03,2025-09-16T21:19:03
match_001632,wish_012216,request_008534,3,user_005794,SH_010354,relief_item_000251,배송중,2025-09-16T21:19:02,2025-09-17T21:19:02,2025-09-19T14:19:02,2025-09-19T19:19:02,한진택배,TRK531104258,전북특별자치도 남원시 소리길 66 (어현동),2025-09-16T21:19:02,2025-09-16T21:19:02
match_001633,wish_024984,request_000364,1,user_007050,SH_006381,relief_item_000641,검수완료,2025-09-16T21:19:21,2025-09-17T21:19:21,2025-09-19T12:19:21,2025-09-19T15:19:21,우체국택배,TRK665389394,전라남도 광양시 옥곡면 옥진로 661 (옥곡농협),2025-09-16T21:19:21,2025-09-16T21:19:21
match_001634,wish_022917,request_009067,4,user_008074,SH_005453,relief_item_000307,검수완료,2025-09-16T21:19:51,2025-09-17T21:19:51,2025-09-19T10:19:51,2025-09-19T12:19:51,CJ대한통운,TRK430836645,"경기도 동두천시 동광로154번길 15 (보산동, 대한주택공사보산아파트)",2025-09-16T21:19:51,2025-09-16T21:19:51
match_001635,wish_012695,request_000830,4,user_004434,SH_000552,relief_item_000417,배송중,2025-09-16T21:18:07,2025-09-17T21:18:07,2025-09-19T19:18:07,2025-09-19T22:18:07,CJ대한통운,TRK169746485,"경기도 안양시 동안구 달안로 153 (관양동, 공작성일아파트)",2025-09-16T21:18:07,2025-09-16T21:18:07
match_001636,wish_003006,request_009197,3,user_002996,SH_007337,relief_item_000284,검수완료,2025-09-16T21:19:18,2025-09-19T21:19:18,2025-09-20T03:19:18,2025-09-20T06:19:18,CJ대한통운,TRK428417685,"서울특별시 중랑구 숙선옹주로 6-9 (묵동, 묵동자이아파트1단지)",2025-09-16T21:19:18,2025-09-16T21:19:18
match_001637,wish_017819,request_001532,11,user_003213,SH_002118,relief_item_000641,배송중,2025-09-16T21:17:56,2025-09-18T21:17:56,2025-09-19T19:17:56,2025-09-19T20:17:56,우체국택배,TRK257202815,"강원특별자치도 강릉시 회산로 344, 지하주차장 1층 (회산동, 강릉서희스타힐스리버파크)",2025-09-16T21:17:56,2025-09-16T21:17:56
match_001638,wish_022876,request_006880,3,user_009147,SH_000465,relief_item_000162,취소,2025-09-16T21:19:47,2025-09-19T21:19:47,2025-09-20T22:19:47,2025-09-21T04:19:47,한진택배,TRK809440774,"서울특별시 양천구 신정로 293 (신정동, 신트리1단지아파트)",2025-09-16T21:19:47,2025-09-16T21:19:47
match_001639,wish_028309,request_008683,4,user_007774,SH_004061,relief_item_000260,매칭완료,2025-09-16T21:18:02,2025-09-17T21:18:02,2025-09-19T16:18:02,2025-09-19T17:18:02,CJ대한통운,TRK866031253,"서울특별시 구로구 경인로 176 (오류동, 시티월드)",2025-09-16T21:18:02,2025-09-16T21:18:02
match_001640,wish_010843,request_008554,3,user_003340,SH_001434,relief_item_000672,배송완료,2025-09-16T21:18:05,2025-09-18T21:18:05,2025-09-19T20:18:05,2025-09-20T02:18:05,한진택배,TRK212756585,경기도 부천시 원미구 부일로 781 (역곡동),2025-09-16T21:18:05,2025-09-16T21:18:05
match_001641,wish_017151,request_003684,2,user_001956,SH_019108,relief_item_000580,매칭완료,2025-09-16T21:18:21,2025-09-18T21:18:21,2025-09-19T23:18:21,2025-09-20T00:18:21,한진택배,TRK244574934,"서울특별시 동대문구 서울시립대로 163, 서울시립대학교 (전농동)",2025-09-16T21:18:21,2025-09-16T21:18:21
match_001642,wish_015175,request_004792,11,user_003021,SH_008701,relief_item_000610,배송중,2025-09-16T21:19:52,2025-09-18T21:19:52,2025-09-20T01:19:52,2025-09-20T02:19:52,롯데택배,TRK857137082,"경기도 구리시 원수택로64번길 14 (수택동, 반석블레스아파트(전동 지하))",2025-09-16T21:19:52,2025-09-16T21:19:52
match_001644,wish_003531,request_004019,1,user_009236,SH_003834,relief_item_000236,취소,2025-09-16T21:17:55,2025-09-19T21:17:55,2025-09-20T06:17:55,2025-09-20T12:17:55,한진택배,TRK427112343,경기도 시흥시 중심상가로 286-0 (정왕동),2025-09-16T21:17:55,2025-09-16T21:17:55
match_001645,wish_029744,request_006998,3,user_001822,SH_014016,relief_item_000818,매칭완료,2025-09-16T21:19:02,2025-09-18T21:19:02,2025-09-20T01:19:02,2025-09-20T05:19:02,한진택배,TRK204416352,"서울특별시 송파구 위례광장로 185 (장지동, 위례신도시송파푸르지오)",2025-09-16T21:19:02,2025-09-16T21:19:02
match_001646,wish_019847,request_006261,21,user_005113,SH_005023,relief_item_000180,배송중,2025-09-16T21:19:33,2025-09-19T21:19:33,2025-09-20T15:19:33,2025-09-20T17:19:33,롯데택배,TRK445630290,"서울특별시 강북구 도봉로 지하 338 (수유동, 수유역)",2025-09-16T21:19:33,2025-09-16T21:19:33
match_001647,wish_001462,request_000204,13,user_007429,SH_018165,relief_item_000814,매칭완료,2025-09-16T21:18:31,2025-09-19T21:18:31,2025-09-21T06:18:31,2025-09-21T12:18:31,CJ대한통운,TRK664323077,"제주특별자치도 제주시 조천읍 남조로 2023, 교래자연휴양림",2025-09-16T21:18:31,2025-09-16T21:18:31
match_001648,wish_024780,request_008563,11,user_005753,SH_004289,relief_item_000770,검수완료,2025-09-16T21:18:22,2025-09-19T21:18:22,2025-09-21T18:18:22,2025-09-22T00:18:22,우체국택배,TRK720648531,충청남도 금산군 금산읍 약초로 18(낙원아파트),2025-09-16T21:18:22,2025-09-16T21:18:22
match_001650,wish_028167,request_008545,1,user_005989,SH_019648,relief_item_000985,검수완료,2025-09-16T21:18:50,2025-09-18T21:18:50,2025-09-19T12:18:50,2025-09-19T15:18:50,롯데택배,TRK266392479,"경기도 남양주시 가운로2길 28 (다산동, 남양주가운마을휴먼시아1단지)",2025-09-16T21:18:50,2025-09-16T21:18:50
match_001651,wish_004516,request_001529,1,user_006777,SH_010321,relief_item_000007,배송중,2025-09-16T21:18:35,2025-09-18T21:18:35,2025-09-19T15:18:35,2025-09-19T16:18:35,CJ대한통운,TRK535167187,"서울특별시 마포구 마포대로 33(도화동, 마포 한화 오벨리스크)",2025-09-16T21:18:35,2025-09-16T21:18:35
match_001653,wish_015920,request_001723,3,user_002489,SH_022047,relief_item_000122,취소,2025-09-16T21:18:04,2025-09-19T21:18:04,2025-09-20T17:18:04,2025-09-20T19:18:04,롯데택배,TRK766320551,경기도 안성시 공도읍 공도1로 9,2025-09-16T21:18:04,2025-09-16T21:18:04
match_001654,wish_009620,request_005798,2,user_003472,SH_019446,relief_item_000970,배송완료,2025-09-16T21:19:26,2025-09-17T21:19:26,2025-09-19T09:19:26,2025-09-19T13:19:26,롯데택배,TRK621864031,"경기도 고양시 일산서구 탄중로 447 (일산동, 쌍용아파트)",2025-09-16T21:19:26,2025-09-16T21:19:26
match_001655,wish_022186,request_004419,1,user_006051,SH_021738,relief_item_000076,배송중,2025-09-16T21:19:09,2025-09-18T21:19:09,2025-09-19T07:19:09,2025-09-19T12:19:09,CJ대한통운,TRK962083115,"서울특별시 은평구 통일로 586-19 (녹번동, 녹번JR아파트)",2025-09-16T21:19:09,2025-09-16T21:19:09
match_001656,wish_008619,request_001419,14,user_004196,SH_017789,relief_item_000079,취소,2025-09-16T21:18:27,2025-09-17T21:18:27,2025-09-19T11:18:27,2025-09-19T14:18:27,우체국택배,TRK105828603,강원특별자치도 평창군 대관령면 종지목길 7 (힐탑아파트),2025-09-16T21:18:27,2025-09-16T21:18:27
match_001657,wish_011407,request_007816,7,user_006032,SH_018723,relief_item_000880,배송완료,2025-09-16T21:19:16,2025-09-19T21:19:16,2025-09-20T18:19:16,2025-09-20T21:19:16,롯데택배,TRK889696039,"경기도 용인시 처인구 백암면 백암로 189, 백암면행정복지센터",2025-09-16T21:19:16,2025-09-16T21:19:16
match_001658,wish_013786,request_003600,1,user_007523,SH_013392,relief_item_000600,배송중,2025-09-16T21:17:53,2025-09-19T21:17:53,2025-09-20T10:17:53,2025-09-20T15:17:53,우체국택배,TRK452842561,인천광역시 중구 월미문화로 81 (북성동1가),2025-09-16T21:17:53,2025-09-16T21:17:53
match_001659,wish_007772,request_007014,5,user_009350,SH_015087,relief_item_000752,취소,2025-09-16T21:19:00,2025-09-17T21:19:00,2025-09-18T13:19:00,2025-09-18T15:19:00,한진택배,TRK148280304,"대전광역시 동구 신기로 100 (가오동, 은어송마을6단지)",2025-09-16T21:19:00,2025-09-16T21:19:00
match_001660,wish_018619,request_008235,7,user_008632,SH_010808,relief_item_000029,취소,2025-09-16T21:19:23,2025-09-18T21:19:23,2025-09-20T14:19:23,2025-09-20T15:19:23,한진택배,TRK376117843,"인천광역시 미추홀구 주승로 253 (관교동, 동부아파트)",2025-09-16T21:19:23,2025-09-16T21:19:23
match_001661,wish_010278,request_007269,1,user_009198,SH_000328,relief_item_000990,배송완료,2025-09-16T21:19:53,2025-09-18T21:19:53,2025-09-19T17:19:53,2025-09-19T18:19:53,한진택배,TRK252439662,"서울특별시 노원구 공릉로46길 32 (공릉동, 삼익아파트)",2025-09-16T21:19:53,2025-09-16T21:19:53
match_001662,wish_021245,request_009133,2,user_004349,SH_005579,relief_item_000098,매칭완료,2025-09-16T21:18:57,2025-09-18T21:18:57,2025-09-19T04:18:57,2025-09-19T08:18:57,롯데택배,TRK720479587,"서울특별시 관악구 신림로 318 (신림동, 청암두산위브센티움)",2025-09-16T21:18:57,2025-09-16T21:18:57
match_001663,wish_025961,request_005986,1,user_007938,SH_009241,relief_item_000205,배송중,2025-09-16T21:17:56,2025-09-18T21:17:56,2025-09-20T17:17:56,2025-09-20T18:17:56,CJ대한통운,TRK482882008,"서울특별시 용산구 보광로5길 40 (보광동, 리버빌아파트)",2025-09-16T21:17:56,2025-09-16T21:17:56
match_001664,wish_005851,request_003165,30,user_006486,SH_010388,relief_item_000005,취소,2025-09-16T21:19:10,2025-09-19T21:19:10,2025-09-20T19:19:10,2025-09-21T00:19:10,CJ대한통운,TRK784597254,부산광역시 동래구 금정마을로 8 (온천동),2025-09-16T21:19:10,2025-09-16T21:19:10
match_001665,wish_026735,request_008697,2,user_007411,SH_004101,relief_item_000262,매칭완료,2025-09-16T21:19:43,2025-09-17T21:19:43,2025-09-19T19:19:43,2025-09-19T21:19:43,CJ대한통운,TRK565288041,전라남도 진도군 진도읍 진도대로 7197 (향토문화회관),2025-09-16T21:19:43,2025-09-16T21:19:43
match_001666,wish_022238,request_006545,1,user_009077,SH_015185,relief_item_000646,검수완료,2025-09-16T21:17:59,2025-09-19T21:17:59,2025-09-20T19:17:59,2025-09-21T01:17:59,우체국택배,TRK642454155,"대구광역시 북구 오봉로 39 (노원동2가, 노원동화타운)",2025-09-16T21:17:59,2025-09-16T21:17:59
match_001667,wish_017677,request_000685,8,user_005260,SH_018495,relief_item_000685,취소,2025-09-16T21:19:48,2025-09-19T21:19:48,2025-09-21T05:19:48,2025-09-21T08:19:48,우체국택배,TRK656201056,경기도 안양시 동안구 흥안대로 446-20 (평촌동),2025-09-16T21:19:48,2025-09-16T21:19:48
match_001668,wish_015229,request_009342,4,user_001498,SH_020192,relief_item_000027,배송완료,2025-09-16T21:19:12,2025-09-18T21:19:12,2025-09-20T17:19:12,2025-09-20T23:19:12,우체국택배,TRK633271483,,2025-09-16T21:19:12,2025-09-16T21:19:12
match_001669,wish_026336,request_001033,2,user_004417,SH_002986,relief_item_000725,배송완료,2025-09-16T21:18:11,2025-09-17T21:18:11,2025-09-18T21:18:11,2025-09-18T22:18:11,CJ대한통운,TRK444730419,"광주광역시 광산구 첨단중앙로68번길 134 (산월동, 첨단3-3차호반리젠시빌)",2025-09-16T21:18:11,2025-09-16T21:18:11
match_001670,wish_024889,request_002251,5,user_007031,SH_002812,relief_item_000862,배송중,2025-09-16T21:19:53,2025-09-17T21:19:53,2025-09-18T07:19:53,2025-09-18T08:19:53,롯데택배,TRK434208924,"경상남도 창원시 성산구 중앙대로 23 (중앙동, 경남은행 창원영업부)",2025-09-16T21:19:53,2025-09-16T21:19:53
match_001671,wish_006546,request_003306,1,user_002556,SH_008840,relief_item_000374,매칭완료,2025-09-16T21:19:52,2025-09-19T21:19:52,2025-09-20T10:19:52,2025-09-20T15:19:52,한진택배,TRK983310330,"서울특별시 관악구 남부순환로166길 90 (신림동, 에셀비전21아파트)",2025-09-16T21:19:52,2025-09-16T21:19:52
match_001674,wish_014817,request_002611,24,user_003876,SH_014566,relief_item_000369,취소,2025-09-16T21:18:53,2025-09-17T21:18:53,2025-09-18T21:18:53,2025-09-18T22:18:53,한진택배,TRK613261638,강원특별자치도 원주시 문막읍 건등로 67(원주문막극동스타클래스),2025-09-16T21:18:53,2025-09-16T21:18:53
match_001675,wish_027442,request_004761,20,user_001833,SH_012492,relief_item_000004,취소,2025-09-16T21:19:44,2025-09-19T21:19:44,2025-09-20T20:19:44,2025-09-21T01:19:44,우체국택배,TRK370495351,"서울특별시 구로구 공원로 35 (구로동, 새솔금호아파트)",2025-09-16T21:19:44,2025-09-16T21:19:44
match_001676,wish_027532,request_001344,1,user_009187,SH_000332,relief_item_000377,배송중,2025-09-16T21:18:01,2025-09-17T21:18:01,2025-09-19T05:18:01,2025-09-19T11:18:01,CJ대한통운,TRK156795270,"대구광역시 남구 봉덕로21길 53-16(봉덕동, 봉덕한라하우젠트퍼스트아파트)",2025-09-16T21:18:01,2025-09-16T21:18:01
