stat_id,shelter_id,date,occupancy_count,occupancy_rate,new_arrivals,departures,total_meals_served,total_supplies_distributed,emergency_requests,staff_count,volunteer_count,created_at
stat_00014977,shelter_0042,2024-09-19 15:09:03.316503,32,0.101,6,0,116,48,0,12,25,2024-09-20 15:08:03.316503
stat_00014978,shelter_0042,2024-09-20 15:09:03.316503,26,0.082,0,6,97,44,0,7,15,2024-09-21 15:08:03.316503
stat_00014979,shelter_0042,2024-09-21 15:09:03.316503,21,0.066,0,5,55,41,0,8,8,2024-09-22 15:08:03.316503
stat_00014980,shelter_0042,2024-09-22 15:09:03.316503,35,0.111,14,0,98,39,0,18,29,2024-09-23 15:08:03.316503
stat_00014981,shelter_0042,2024-09-23 15:09:03.316503,37,0.117,2,0,126,71,0,12,9,2024-09-24 15:08:03.316503
stat_00014982,shelter_0042,2024-09-24 15:09:03.316503,34,0.108,0,3,122,60,0,8,6,2024-09-25 15:08:03.316503
stat_00014983,shelter_0042,2024-09-25 15:09:03.316503,48,0.152,14,0,160,63,0,9,24,2024-09-26 15:08:03.316503
stat_00014984,shelter_0042,2024-09-26 15:09:03.316503,55,0.174,7,0,174,60,0,9,23,2024-09-27 15:08:03.316503
stat_00014985,shelter_0042,2024-09-27 15:09:03.316503,50,0.158,0,5,168,0,0,7,12,2024-09-28 15:08:03.316503
stat_00014986,shelter_0042,2024-09-28 15:09:03.316503,45,0.142,0,5,142,52,0,19,19,2024-09-29 15:08:03.316503
stat_00014987,shelter_0042,2024-09-29 15:09:03.316503,52,0.165,7,0,172,30,0,18,29,2024-09-30 15:08:03.316503
stat_00014988,shelter_0042,2024-09-30 15:09:03.316503,63,0.199,11,0,209,121,0,20,7,2024-10-01 15:08:03.316503
stat_00014989,shelter_0042,2024-10-01 15:09:03.316503,67,0.212,4,0,206,48,0,8,6,2024-10-02 15:08:03.316503
stat_00014990,shelter_0042,2024-10-02 15:09:03.316503,77,0.244,10,0,222,51,0,19,21,2024-10-03 15:08:03.316503
stat_00014991,shelter_0042,2024-10-03 15:09:03.316503,69,0.218,0,8,223,87,0,12,11,2024-10-04 15:08:03.316503
stat_00014992,shelter_0042,2024-10-04 15:09:03.316503,62,0.196,0,7,188,82,0,7,30,2024-10-05 15:08:03.316503
stat_00014993,shelter_0042,2024-10-05 15:09:03.316503,54,0.171,0,8,165,73,0,17,8,2024-10-06 15:08:03.316503
stat_00014994,shelter_0042,2024-10-06 15:09:03.316503,68,0.215,14,0,211,1,0,18,5,2024-10-07 15:08:03.316503
stat_00014995,shelter_0042,2024-10-07 15:09:03.316503,82,0.259,14,0,261,32,0,15,30,2024-10-08 15:08:03.316503
stat_00014996,shelter_0042,2024-10-08 15:09:03.316503,97,0.307,15,0,294,14,0,6,10,2024-10-09 15:08:03.316503
stat_00014997,shelter_0042,2024-10-09 15:09:03.316503,108,0.342,11,0,326,186,0,11,29,2024-10-10 15:08:03.316503
stat_00014998,shelter_0042,2024-10-10 15:09:03.316503,99,0.313,0,9,308,15,0,9,30,2024-10-11 15:08:03.316503
stat_00014999,shelter_0042,2024-10-11 15:09:03.316503,99,0.313,0,0,302,89,0,14,14,2024-10-12 15:08:03.316503
stat_00015000,shelter_0042,2024-10-12 15:09:03.316503,157,0.497,7,0,470,153,5,18,0,2024-10-13 15:08:03.316503
stat_00015001,shelter_0042,2024-10-13 15:09:03.316503,154,0.487,0,3,461,188,0,17,7,2024-10-14 15:08:03.316503
stat_00015002,shelter_0042,2024-10-14 15:09:03.316503,147,0.465,0,7,434,252,0,5,22,2024-10-15 15:08:03.316503
stat_00015003,shelter_0042,2024-10-15 15:09:03.316503,137,0.434,0,10,420,104,0,6,9,2024-10-16 15:08:03.316503
stat_00015004,shelter_0042,2024-10-16 15:09:03.316503,131,0.415,0,6,404,222,0,5,6,2024-10-17 15:08:03.316503
stat_00015005,shelter_0042,2024-10-17 15:09:03.316503,136,0.43,5,0,402,167,0,11,0,2024-10-18 15:08:03.316503
stat_00015006,shelter_0042,2024-10-18 15:09:03.316503,149,0.472,13,0,443,91,0,15,11,2024-10-19 15:08:03.316503
stat_00015007,shelter_0042,2024-10-19 15:09:03.316503,164,0.519,15,0,510,43,5,8,24,2024-10-20 15:08:03.316503
stat_00015008,shelter_0042,2024-10-20 15:09:03.316503,155,0.491,0,9,464,301,0,10,19,2024-10-21 15:08:03.316503
stat_00015009,shelter_0042,2024-10-21 15:09:03.316503,164,0.519,9,0,508,36,0,17,18,2024-10-22 15:08:03.316503
stat_00015010,shelter_0042,2024-10-22 15:09:03.316503,173,0.547,9,0,512,336,0,13,10,2024-10-23 15:08:03.316503
stat_00015011,shelter_0042,2024-10-23 15:09:03.316503,187,0.592,14,0,551,259,0,5,10,2024-10-24 15:08:03.316503
stat_00015012,shelter_0042,2024-10-24 15:09:03.316503,196,0.62,9,0,606,8,0,19,28,2024-10-25 15:08:03.316503
stat_00015013,shelter_0042,2024-10-25 15:09:03.316503,202,0.639,6,0,622,228,2,12,2,2024-10-26 15:08:03.316503
stat_00015014,shelter_0042,2024-10-26 15:09:03.316503,211,0.668,9,0,624,315,0,18,4,2024-10-27 15:08:03.316503
stat_00015015,shelter_0042,2024-10-27 15:09:03.316503,214,0.677,3,0,662,407,0,19,6,2024-10-28 15:08:03.316503
stat_00015016,shelter_0042,2024-10-28 15:09:03.316503,218,0.69,4,0,663,240,0,15,12,2024-10-29 15:08:03.316503
stat_00015017,shelter_0042,2024-10-29 15:09:03.316503,219,0.693,1,0,673,96,0,16,20,2024-10-30 15:08:03.316503
stat_00015018,shelter_0042,2024-10-30 15:09:03.316503,225,0.712,6,0,669,414,0,6,11,2024-10-31 15:08:03.316503
stat_00015019,shelter_0042,2024-10-31 15:09:03.316503,235,0.744,10,0,698,368,0,17,27,2024-11-01 15:08:03.316503
stat_00015020,shelter_0042,2024-11-01 15:09:03.316503,231,0.731,0,4,712,201,0,15,28,2024-11-02 15:08:03.316503
stat_00015021,shelter_0042,2024-11-02 15:09:03.316503,223,0.706,0,8,666,439,0,8,17,2024-11-03 15:08:03.316503
stat_00015022,shelter_0042,2024-11-03 15:09:03.316503,229,0.725,6,0,689,57,0,17,26,2024-11-04 15:08:03.316503
stat_00015023,shelter_0042,2024-11-04 15:09:03.316503,237,0.75,8,0,714,198,0,13,14,2024-11-05 15:08:03.316503
stat_00015024,shelter_0042,2024-11-05 15:09:03.316503,244,0.772,7,0,731,254,0,6,20,2024-11-06 15:08:03.316503
stat_00015025,shelter_0042,2024-11-06 15:09:03.316503,234,0.741,0,10,695,170,0,12,5,2024-11-07 15:08:03.316503
stat_00015026,shelter_0042,2024-11-07 15:09:03.316503,238,0.753,4,0,730,266,0,20,1,2024-11-08 15:08:03.316503
stat_00015027,shelter_0042,2024-11-08 15:09:03.316503,243,0.769,5,0,720,308,0,8,9,2024-11-09 15:08:03.316503
stat_00015028,shelter_0042,2024-11-09 15:09:03.316503,257,0.813,14,0,763,305,0,16,25,2024-11-10 15:08:03.316503
stat_00015029,shelter_0042,2024-11-10 15:09:03.316503,254,0.804,0,3,757,496,0,10,7,2024-11-11 15:08:03.316503
stat_00015030,shelter_0042,2024-11-11 15:09:03.316503,247,0.782,0,7,734,111,0,15,20,2024-11-12 15:08:03.316503
stat_00015031,shelter_0042,2024-11-12 15:09:03.316503,243,0.769,0,4,748,250,0,7,9,2024-11-13 15:08:03.316503
stat_00015032,shelter_0042,2024-11-13 15:09:03.316503,233,0.737,0,10,706,446,0,9,19,2024-11-14 15:08:03.316503
stat_00015033,shelter_0042,2024-11-14 15:09:03.316503,241,0.763,8,0,729,307,0,10,18,2024-11-15 15:08:03.316503
stat_00015034,shelter_0042,2024-11-15 15:09:03.316503,238,0.753,0,3,705,77,0,20,23,2024-11-16 15:08:03.316503
stat_00015035,shelter_0042,2024-11-16 15:09:03.316503,231,0.731,0,7,707,186,0,11,5,2024-11-17 15:08:03.316503
stat_00015036,shelter_0042,2024-11-17 15:09:03.316503,236,0.747,5,0,715,240,0,12,12,2024-11-18 15:08:03.316503
stat_00015037,shelter_0042,2024-11-18 15:09:03.316503,232,0.734,0,4,695,169,5,11,14,2024-11-19 15:08:03.316503
stat_00015038,shelter_0042,2024-11-19 15:09:03.316503,244,0.772,12,0,752,307,0,6,13,2024-11-20 15:08:03.316503
stat_00015039,shelter_0042,2024-11-20 15:09:03.316503,237,0.75,0,7,729,366,0,16,4,2024-11-21 15:08:03.316503
stat_00015040,shelter_0042,2024-11-21 15:09:03.316503,227,0.718,0,10,685,403,0,7,23,2024-11-22 15:08:03.316503
stat_00015041,shelter_0042,2024-11-22 15:09:03.316503,234,0.741,7,0,692,151,0,18,7,2024-11-23 15:08:03.316503
stat_00015042,shelter_0042,2024-11-23 15:09:03.316503,229,0.725,0,5,681,455,0,13,2,2024-11-24 15:08:03.316503
stat_00015043,shelter_0042,2024-11-24 15:09:03.316503,223,0.706,0,6,683,330,0,12,0,2024-11-25 15:08:03.316503
stat_00015044,shelter_0042,2024-11-25 15:09:03.316503,226,0.715,3,0,693,400,2,12,7,2024-11-26 15:08:03.316503
stat_00015045,shelter_0042,2024-11-26 15:09:03.316503,221,0.699,0,5,657,179,0,7,12,2024-11-27 15:08:03.316503
stat_00015046,shelter_0042,2024-11-27 15:09:03.316503,230,0.728,9,0,696,348,3,6,15,2024-11-28 15:08:03.316503
stat_00015047,shelter_0042,2024-11-28 15:09:03.316503,228,0.722,0,2,677,233,0,6,22,2024-11-29 15:08:03.316503
stat_00015048,shelter_0042,2024-11-29 15:09:03.316503,231,0.731,3,0,703,270,0,14,20,2024-11-30 15:08:03.316503
stat_00015049,shelter_0042,2024-11-30 15:09:03.316503,245,0.775,14,0,726,312,0,6,5,2024-12-01 15:08:03.316503
stat_00015050,shelter_0042,2024-12-01 15:09:03.316503,236,0.747,0,9,718,301,0,19,21,2024-12-02 15:08:03.316503
stat_00015051,shelter_0042,2024-12-02 15:09:03.316503,234,0.741,0,2,694,464,0,20,0,2024-12-03 15:08:03.316503
stat_00015052,shelter_0042,2024-12-03 15:09:03.316503,237,0.75,3,0,728,101,0,17,4,2024-12-04 15:08:03.316503
stat_00015053,shelter_0042,2024-12-04 15:09:03.316503,237,0.75,0,0,708,307,0,5,26,2024-12-05 15:08:03.316503
stat_00015054,shelter_0042,2024-12-05 15:09:03.316503,238,0.753,1,0,726,104,0,8,27,2024-12-06 15:08:03.316503
stat_00015055,shelter_0042,2024-12-06 15:09:03.316503,241,0.763,3,0,721,217,0,9,26,2024-12-07 15:08:03.316503
stat_00015056,shelter_0042,2024-12-07 15:09:03.316503,243,0.769,2,0,749,104,0,6,19,2024-12-08 15:08:03.316503
stat_00015057,shelter_0042,2024-12-08 15:09:03.316503,245,0.775,2,0,753,261,4,5,20,2024-12-09 15:08:03.316503
stat_00015058,shelter_0042,2024-12-09 15:09:03.316503,250,0.791,5,0,748,492,0,10,15,2024-12-10 15:08:03.316503
stat_00015059,shelter_0042,2024-12-10 15:09:03.316503,254,0.804,4,0,782,189,0,15,3,2024-12-11 15:08:03.316503
stat_00015060,shelter_0042,2024-12-11 15:09:03.316503,252,0.797,0,2,749,303,0,6,5,2024-12-12 15:08:03.316503
stat_00015061,shelter_0042,2024-12-12 15:09:03.316503,246,0.778,0,6,751,37,0,12,1,2024-12-13 15:08:03.316503
stat_00015062,shelter_0042,2024-12-13 15:09:03.316503,256,0.81,10,0,786,508,0,18,14,2024-12-14 15:08:03.316503
stat_00015063,shelter_0042,2024-12-14 15:09:03.316503,255,0.807,0,1,784,140,0,11,17,2024-12-15 15:08:03.316503
stat_00015064,shelter_0042,2024-12-15 15:09:03.316503,261,0.826,6,0,790,371,0,19,23,2024-12-16 15:08:03.316503
stat_00015065,shelter_0042,2024-12-16 15:09:03.316503,268,0.848,7,0,794,188,0,9,5,2024-12-17 15:08:03.316503
stat_00015066,shelter_0042,2024-12-17 15:09:03.316503,279,0.883,11,0,848,361,0,7,28,2024-12-18 15:08:03.316503
stat_00015067,shelter_0042,2024-12-18 15:09:03.316503,272,0.861,0,7,816,494,0,10,16,2024-12-19 15:08:03.316503
stat_00015068,shelter_0042,2024-12-19 15:09:03.316503,268,0.848,0,4,814,395,0,5,24,2024-12-20 15:08:03.316503
stat_00015069,shelter_0042,2024-12-20 15:09:03.316503,260,0.823,0,8,780,412,0,18,4,2024-12-21 15:08:03.316503
stat_00015070,shelter_0042,2024-12-21 15:09:03.316503,256,0.81,0,4,778,435,0,11,21,2024-12-22 15:08:03.316503
stat_00015071,shelter_0042,2024-12-22 15:09:03.316503,259,0.82,3,0,777,513,0,5,10,2024-12-23 15:08:03.316503
stat_00015072,shelter_0042,2024-12-23 15:09:03.316503,263,0.832,4,0,788,487,0,14,24,2024-12-24 15:08:03.316503
stat_00015073,shelter_0042,2024-12-24 15:09:03.316503,272,0.861,9,0,832,287,0,13,29,2024-12-25 15:08:03.316503
stat_00015074,shelter_0042,2024-12-25 15:09:03.316503,270,0.854,0,2,808,246,0,15,23,2024-12-26 15:08:03.316503
stat_00015075,shelter_0042,2024-12-26 15:09:03.316503,283,0.896,13,0,850,294,0,13,13,2024-12-27 15:08:03.316503
stat_00015076,shelter_0042,2024-12-27 15:09:03.316503,274,0.867,0,9,827,84,0,9,13,2024-12-28 15:08:03.316503
stat_00015077,shelter_0042,2024-12-28 15:09:03.316503,271,0.858,0,3,807,29,0,20,15,2024-12-29 15:08:03.316503
stat_00015078,shelter_0042,2024-12-29 15:09:03.316503,264,0.835,0,7,806,278,0,13,28,2024-12-30 15:08:03.316503
stat_00015079,shelter_0042,2024-12-30 15:09:03.316503,254,0.804,0,10,752,132,0,16,22,2024-12-31 15:08:03.316503
stat_00015080,shelter_0042,2024-12-31 15:09:03.316503,267,0.845,13,0,809,431,0,10,13,2025-01-01 15:08:03.316503
stat_00015081,shelter_0042,2025-01-01 15:09:03.316503,259,0.82,0,8,768,107,0,16,9,2025-01-02 15:08:03.316503
stat_00015082,shelter_0042,2025-01-02 15:09:03.316503,253,0.801,0,6,757,417,0,14,4,2025-01-03 15:08:03.316503
stat_00015083,shelter_0042,2025-01-03 15:09:03.316503,267,0.845,14,0,810,387,0,11,11,2025-01-04 15:08:03.316503
stat_00015084,shelter_0042,2025-01-04 15:09:03.316503,259,0.82,0,8,772,41,0,5,9,2025-01-05 15:08:03.316503
stat_00015085,shelter_0042,2025-01-05 15:09:03.316503,256,0.81,0,3,759,342,0,6,16,2025-01-06 15:08:03.316503
stat_00015086,shelter_0042,2025-01-06 15:09:03.316503,267,0.845,11,0,804,522,0,8,22,2025-01-07 15:08:03.316503
stat_00015087,shelter_0042,2025-01-07 15:09:03.316503,266,0.842,0,1,789,42,0,13,10,2025-01-08 15:08:03.316503
stat_00015088,shelter_0042,2025-01-08 15:09:03.316503,257,0.813,0,9,777,110,0,10,17,2025-01-09 15:08:03.316503
stat_00015089,shelter_0042,2025-01-09 15:09:03.316503,267,0.845,10,0,803,455,0,18,15,2025-01-10 15:08:03.316503
stat_00015090,shelter_0042,2025-01-10 15:09:03.316503,276,0.873,9,0,845,63,0,15,5,2025-01-11 15:08:03.316503
stat_00015091,shelter_0042,2025-01-11 15:09:03.316503,283,0.896,7,0,852,200,0,9,7,2025-01-12 15:08:03.316503
stat_00015092,shelter_0042,2025-01-12 15:09:03.316503,285,0.902,2,0,848,95,0,20,23,2025-01-13 15:08:03.316503
stat_00015093,shelter_0042,2025-01-13 15:09:03.316503,287,0.908,2,0,856,502,0,9,3,2025-01-14 15:08:03.316503
stat_00015094,shelter_0042,2025-01-14 15:09:03.316503,290,0.918,3,0,889,122,0,14,2,2025-01-15 15:08:03.316503
stat_00015095,shelter_0042,2025-01-15 15:09:03.316503,292,0.924,2,0,868,356,1,13,5,2025-01-16 15:08:03.316503
stat_00015096,shelter_0042,2025-01-16 15:09:03.316503,297,0.94,5,0,899,342,0,6,27,2025-01-17 15:08:03.316503
stat_00015097,shelter_0042,2025-01-17 15:09:03.316503,310,0.981,13,0,934,513,0,11,20,2025-01-18 15:08:03.316503
stat_00015098,shelter_0042,2025-01-18 15:09:03.316503,316,1.0,8,0,955,364,0,16,13,2025-01-19 15:08:03.316503
stat_00015099,shelter_0042,2025-01-19 15:09:03.316503,315,0.997,0,1,956,62,0,12,8,2025-01-20 15:08:03.316503
stat_00015100,shelter_0042,2025-01-20 15:09:03.316503,316,1.0,15,0,941,61,0,18,18,2025-01-21 15:08:03.316503
stat_00015101,shelter_0042,2025-01-21 15:09:03.316503,316,1.0,3,0,942,358,0,14,5,2025-01-22 15:08:03.316503
stat_00015102,shelter_0042,2025-01-22 15:09:03.316503,316,1.0,8,0,956,529,4,15,4,2025-01-23 15:08:03.316503
stat_00015103,shelter_0042,2025-01-23 15:09:03.316503,308,0.975,0,8,928,554,5,15,26,2025-01-24 15:08:03.316503
stat_00015104,shelter_0042,2025-01-24 15:09:03.316503,312,0.987,4,0,942,492,0,6,23,2025-01-25 15:08:03.316503
stat_00015105,shelter_0042,2025-01-25 15:09:03.316503,316,1.0,11,0,945,83,0,14,27,2025-01-26 15:08:03.316503
stat_00015106,shelter_0042,2025-01-26 15:09:03.316503,316,1.0,7,0,966,341,0,5,26,2025-01-27 15:08:03.316503
stat_00015107,shelter_0042,2025-01-27 15:09:03.316503,316,1.0,5,0,950,430,0,19,29,2025-01-28 15:08:03.316503
stat_00015108,shelter_0042,2025-01-28 15:09:03.316503,306,0.968,0,10,912,255,0,16,26,2025-01-29 15:08:03.316503
stat_00015109,shelter_0042,2025-01-29 15:09:03.316503,300,0.949,0,6,907,109,0,20,22,2025-01-30 15:08:03.316503
stat_00015110,shelter_0042,2025-01-30 15:09:03.316503,312,0.987,12,0,947,348,0,5,13,2025-01-31 15:08:03.316503
stat_00015111,shelter_0042,2025-01-31 15:09:03.316503,305,0.965,0,7,913,132,0,10,8,2025-02-01 15:08:03.316503
stat_00015112,shelter_0042,2025-02-01 15:09:03.316503,308,0.975,3,0,923,531,0,8,26,2025-02-02 15:08:03.316503
stat_00015113,shelter_0042,2025-02-02 15:09:03.316503,312,0.987,4,0,951,110,0,16,18,2025-02-03 15:08:03.316503
stat_00015114,shelter_0042,2025-02-03 15:09:03.316503,316,1.0,14,0,968,204,0,16,29,2025-02-04 15:08:03.316503
stat_00015115,shelter_0042,2025-02-04 15:09:03.316503,316,1.0,7,0,953,121,0,14,27,2025-02-05 15:08:03.316503
stat_00015116,shelter_0042,2025-02-05 15:09:03.316503,314,0.994,0,2,932,279,0,18,8,2025-02-06 15:08:03.316503
stat_00015117,shelter_0042,2025-02-06 15:09:03.316503,304,0.962,0,10,904,238,0,17,24,2025-02-07 15:08:03.316503
stat_00015118,shelter_0042,2025-02-07 15:09:03.316503,299,0.946,0,5,913,175,0,14,18,2025-02-08 15:08:03.316503
stat_00015119,shelter_0042,2025-02-08 15:09:03.316503,309,0.978,10,0,938,614,0,14,29,2025-02-09 15:08:03.316503
stat_00015120,shelter_0042,2025-02-09 15:09:03.316503,316,1.0,13,0,948,376,4,16,3,2025-02-10 15:08:03.316503
stat_00015121,shelter_0042,2025-02-10 15:09:03.316503,316,1.0,1,0,951,335,0,15,0,2025-02-11 15:08:03.316503
stat_00015122,shelter_0042,2025-02-11 15:09:03.316503,316,1.0,5,0,947,548,0,16,28,2025-02-12 15:08:03.316503
stat_00015123,shelter_0042,2025-02-12 15:09:03.316503,312,0.987,0,4,940,178,0,16,25,2025-02-13 15:08:03.316503
stat_00015124,shelter_0042,2025-02-13 15:09:03.316503,316,1.0,10,0,963,629,0,8,22,2025-02-14 15:08:03.316503
stat_00015125,shelter_0042,2025-02-14 15:09:03.316503,316,1.0,3,0,950,488,0,8,0,2025-02-15 15:08:03.316503
stat_00015126,shelter_0042,2025-02-15 15:09:03.316503,316,1.0,9,0,951,474,0,6,15,2025-02-16 15:08:03.316503
stat_00015127,shelter_0042,2025-02-16 15:09:03.316503,316,1.0,15,0,943,325,0,13,7,2025-02-17 15:08:03.316503
stat_00015128,shelter_0042,2025-02-17 15:09:03.316503,306,0.968,0,10,915,306,0,16,20,2025-02-18 15:08:03.316503
stat_00015129,shelter_0042,2025-02-18 15:09:03.316503,308,0.975,2,0,929,72,0,9,23,2025-02-19 15:08:03.316503
stat_00015130,shelter_0042,2025-02-19 15:09:03.316503,306,0.968,0,2,918,100,0,19,20,2025-02-20 15:08:03.316503
stat_00015131,shelter_0042,2025-02-20 15:09:03.316503,297,0.94,0,9,889,228,0,15,26,2025-02-21 15:08:03.316503
stat_00015132,shelter_0042,2025-02-21 15:09:03.316503,298,0.943,1,0,903,318,0,15,0,2025-02-22 15:08:03.316503
stat_00015133,shelter_0042,2025-02-22 15:09:03.316503,306,0.968,8,0,927,242,0,13,0,2025-02-23 15:08:03.316503
stat_00015134,shelter_0042,2025-02-23 15:09:03.316503,297,0.94,0,9,897,423,0,14,0,2025-02-24 15:08:03.316503
stat_00015135,shelter_0042,2025-02-24 15:09:03.316503,307,0.972,10,0,911,315,0,5,25,2025-02-25 15:08:03.316503
stat_00015136,shelter_0042,2025-02-25 15:09:03.316503,309,0.978,2,0,947,145,0,6,21,2025-02-26 15:08:03.316503
stat_00015137,shelter_0042,2025-02-26 15:09:03.316503,305,0.965,0,4,929,537,0,8,14,2025-02-27 15:08:03.316503
stat_00015138,shelter_0042,2025-02-27 15:09:03.316503,301,0.953,0,4,900,427,0,19,7,2025-02-28 15:08:03.316503
stat_00015139,shelter_0042,2025-02-28 15:09:03.316503,291,0.921,0,10,875,370,0,17,30,2025-03-01 15:08:03.316503
stat_00015140,shelter_0042,2025-03-01 15:09:03.316503,302,0.956,11,0,917,471,0,13,23,2025-03-02 15:08:03.316503
stat_00015141,shelter_0042,2025-03-02 15:09:03.316503,310,0.981,8,0,925,198,0,16,15,2025-03-03 15:08:03.316503
stat_00015142,shelter_0042,2025-03-03 15:09:03.316503,316,1.0,14,0,958,302,0,19,28,2025-03-04 15:08:03.316503
stat_00015143,shelter_0042,2025-03-04 15:09:03.316503,316,1.0,7,0,943,126,0,9,14,2025-03-05 15:08:03.316503
stat_00015144,shelter_0042,2025-03-05 15:09:03.316503,316,1.0,3,0,955,271,0,17,18,2025-03-06 15:08:03.316503
stat_00015145,shelter_0042,2025-03-06 15:09:03.316503,313,0.991,0,3,941,490,2,11,18,2025-03-07 15:08:03.316503
stat_00015146,shelter_0042,2025-03-07 15:09:03.316503,313,0.991,0,0,936,296,2,7,20,2025-03-08 15:08:03.316503
stat_00015147,shelter_0042,2025-03-08 15:09:03.316503,316,1.0,10,0,944,100,0,11,15,2025-03-09 15:08:03.316503
stat_00015148,shelter_0042,2025-03-09 15:09:03.316503,307,0.972,0,9,934,520,0,7,27,2025-03-10 15:08:03.316503
stat_00015149,shelter_0042,2025-03-10 15:09:03.316503,316,1.0,15,0,951,406,0,13,13,2025-03-11 15:08:03.316503
stat_00015150,shelter_0042,2025-03-11 15:09:03.316503,307,0.972,0,9,915,217,0,7,18,2025-03-12 15:08:03.316503
stat_00015151,shelter_0042,2025-03-12 15:09:03.316503,304,0.962,0,3,912,125,0,15,17,2025-03-13 15:08:03.316503
stat_00015152,shelter_0042,2025-03-13 15:09:03.316503,302,0.956,0,2,902,550,0,15,0,2025-03-14 15:08:03.316503
stat_00015153,shelter_0042,2025-03-14 15:09:03.316503,316,1.0,14,0,940,107,0,5,13,2025-03-15 15:08:03.316503
stat_00015154,shelter_0042,2025-03-15 15:09:03.316503,316,1.0,14,0,965,252,0,14,8,2025-03-16 15:08:03.316503
stat_00015155,shelter_0042,2025-03-16 15:09:03.316503,312,0.987,0,4,952,575,0,6,1,2025-03-17 15:08:03.316503
stat_00015156,shelter_0042,2025-03-17 15:09:03.316503,316,1.0,4,0,946,359,0,12,15,2025-03-18 15:08:03.316503
stat_00015157,shelter_0042,2025-03-18 15:09:03.316503,316,1.0,11,0,964,277,0,18,25,2025-03-19 15:08:03.316503
stat_00015158,shelter_0042,2025-03-19 15:09:03.316503,316,1.0,8,0,948,125,0,20,3,2025-03-20 15:08:03.316503
stat_00015159,shelter_0042,2025-03-20 15:09:03.316503,316,1.0,9,0,952,149,0,13,12,2025-03-21 15:08:03.316503
stat_00015160,shelter_0042,2025-03-21 15:09:03.316503,316,1.0,12,0,967,237,0,6,11,2025-03-22 15:08:03.316503
stat_00015161,shelter_0042,2025-03-22 15:09:03.316503,316,1.0,6,0,941,632,0,16,30,2025-03-23 15:08:03.316503
stat_00015162,shelter_0042,2025-03-23 15:09:03.316503,316,1.0,4,0,965,432,0,19,1,2025-03-24 15:08:03.316503
stat_00015163,shelter_0042,2025-03-24 15:09:03.316503,316,1.0,3,0,958,458,2,6,15,2025-03-25 15:08:03.316503
stat_00015164,shelter_0042,2025-03-25 15:09:03.316503,306,0.968,0,10,935,406,0,16,20,2025-03-26 15:08:03.316503
stat_00015165,shelter_0042,2025-03-26 15:09:03.316503,316,1.0,10,0,956,545,0,20,10,2025-03-27 15:08:03.316503
stat_00015166,shelter_0042,2025-03-27 15:09:03.316503,315,0.997,0,1,964,532,0,16,10,2025-03-28 15:08:03.316503
stat_00015167,shelter_0042,2025-03-28 15:09:03.316503,307,0.972,0,8,939,205,0,5,8,2025-03-29 15:08:03.316503
stat_00015168,shelter_0042,2025-03-29 15:09:03.316503,302,0.956,0,5,926,148,0,8,11,2025-03-30 15:08:03.316503
stat_00015169,shelter_0042,2025-03-30 15:09:03.316503,316,1.0,14,0,946,602,0,13,3,2025-03-31 15:08:03.316503
stat_00015170,shelter_0042,2025-03-31 15:09:03.316503,313,0.991,0,3,937,495,0,19,3,2025-04-01 15:08:03.316503
stat_00015171,shelter_0042,2025-04-01 15:09:03.316503,304,0.962,0,9,911,365,0,7,0,2025-04-02 15:08:03.316503
stat_00015172,shelter_0042,2025-04-02 15:09:03.316503,315,0.997,11,0,942,610,5,5,8,2025-04-03 15:08:03.316503
stat_00015173,shelter_0042,2025-04-03 15:09:03.316503,306,0.968,0,9,935,172,2,19,2,2025-04-04 15:08:03.316503
stat_00015174,shelter_0042,2025-04-04 15:09:03.316503,316,1.0,2,0,939,345,0,17,26,2025-04-05 15:08:03.316503
stat_00015175,shelter_0042,2025-04-05 15:09:03.316503,316,1.0,8,0,965,223,0,12,16,2025-04-06 15:08:03.316503
stat_00015176,shelter_0042,2025-04-06 15:09:03.316503,316,1.0,12,0,940,72,0,5,15,2025-04-07 15:08:03.316503
stat_00015177,shelter_0042,2025-04-07 15:09:03.316503,306,0.968,0,10,917,70,0,8,29,2025-04-08 15:08:03.316503
