preference_id,user_id,item_category,preference_score,interaction_count,last_interaction,created_at,updated_at
pref_00000874,user_000257,other,0.0122,1,2025-09-08 15:09:05,2025-09-08 15:09:15.626290,2025-09-08 15:09:15.626290
pref_00000875,user_000258,hygiene,0.4394,10,2025-09-08 15:09:05,2025-09-08 15:09:15.638994,2025-09-08 15:09:15.638995
pref_00000876,user_000258,shelter,0.4242,8,2025-09-08 15:09:05,2025-09-08 15:09:15.641939,2025-09-08 15:09:15.641940
pref_00000877,user_000258,daily,0.0455,2,2025-09-08 15:09:05,2025-09-08 15:09:15.645248,2025-09-08 15:09:15.645248
pref_00000878,user_000258,food,0.0303,1,2025-09-08 15:09:05,2025-09-08 15:09:15.648098,2025-09-08 15:09:15.648098
pref_00000879,user_000258,medical,0.0606,1,2025-09-08 15:09:05,2025-09-08 15:09:15.651618,2025-09-08 15:09:15.651619
pref_00000880,user_000259,medical,0.4936,23,2025-09-08 15:09:07,2025-09-08 15:09:15.680484,2025-09-08 15:09:15.680485
pref_00000881,user_000259,other,0.0449,2,2025-09-08 15:09:07,2025-09-08 15:09:15.687572,2025-09-08 15:09:15.687573
pref_00000882,user_000259,food,0.3013,17,2025-09-08 15:09:07,2025-09-08 15:09:15.697946,2025-09-08 15:09:15.697947
pref_00000883,user_000259,hygiene,0.0769,4,2025-09-08 15:09:07,2025-09-08 15:09:15.705017,2025-09-08 15:09:15.705018
pref_00000884,user_000259,education,0.0256,2,2025-09-08 15:09:07,2025-09-08 15:09:15.712917,2025-09-08 15:09:15.712917
pref_00000885,user_000259,daily,0.0321,3,2025-09-08 15:09:07,2025-09-08 15:09:15.719808,2025-09-08 15:09:15.719808
pref_00000886,user_000259,shelter,0.0256,1,2025-09-08 15:09:07,2025-09-08 15:09:15.731824,2025-09-08 15:09:15.731824
pref_00000887,user_000260,shelter,0.2037,0,,2025-09-08 15:09:15.733256,2025-09-08 15:09:15.733257
pref_00000888,user_000260,daily,0.7963,0,,2025-09-08 15:09:15.733263,2025-09-08 15:09:15.733263
pref_00000889,user_000261,hygiene,0.2941,5,2025-09-08 15:09:02,2025-09-08 15:09:15.746933,2025-09-08 15:09:15.746934
pref_00000890,user_000261,education,0.5882,6,2025-09-08 15:09:02,2025-09-08 15:09:15.751114,2025-09-08 15:09:15.751115
pref_00000891,user_000261,daily,0.1176,1,2025-09-08 15:09:02,2025-09-08 15:09:15.754777,2025-09-08 15:09:15.754777
pref_00000892,user_000262,food,0.2,1,2025-09-08 15:08:29,2025-09-08 15:09:15.758831,2025-09-08 15:09:15.758832
pref_00000893,user_000262,education,0.8,1,2025-09-08 15:08:29,2025-09-08 15:09:15.759165,2025-09-08 15:09:15.759166
pref_00000894,user_000263,other,0.3085,0,,2025-09-08 15:09:15.760478,2025-09-08 15:09:15.760478
pref_00000895,user_000263,hygiene,0.6915,0,,2025-09-08 15:09:15.760487,2025-09-08 15:09:15.760487
pref_00000896,user_000264,clothing,1.0,1,2025-09-08 15:06:13,2025-09-08 15:09:15.762376,2025-09-08 15:09:15.762376
pref_00000897,user_000265,education,1.0,1,2025-09-08 15:08:07,2025-09-08 15:09:15.764320,2025-09-08 15:09:15.764321
pref_00000898,user_000266,clothing,0.1667,1,2025-09-08 15:07:35,2025-09-08 15:09:15.767181,2025-09-08 15:09:15.767182
pref_00000899,user_000266,daily,0.1667,1,2025-09-08 15:07:35,2025-09-08 15:09:15.767630,2025-09-08 15:09:15.767631
pref_00000900,user_000266,hygiene,0.6667,1,2025-09-08 15:07:35,2025-09-08 15:09:15.768093,2025-09-08 15:09:15.768093
pref_00000901,user_000267,daily,1.0,2,2025-09-08 15:08:27,2025-09-08 15:09:15.770448,2025-09-08 15:09:15.770448
pref_00000902,user_000268,hygiene,1.0,6,2025-09-08 15:08:56,2025-09-08 15:09:15.777078,2025-09-08 15:09:15.777079
pref_00000903,user_000269,medical,1.0,0,,2025-09-08 15:09:15.778515,2025-09-08 15:09:15.778516
pref_00000904,user_000270,shelter,0.0625,1,2025-09-08 15:08:57,2025-09-08 15:09:15.796231,2025-09-08 15:09:15.796232
pref_00000905,user_000270,food,0.4625,10,2025-09-08 15:08:57,2025-09-08 15:09:15.799381,2025-09-08 15:09:15.799381
pref_00000906,user_000270,clothing,0.3375,7,2025-09-08 15:08:57,2025-09-08 15:09:15.802297,2025-09-08 15:09:15.802298
pref_00000907,user_000270,medical,0.0125,1,2025-09-08 15:08:57,2025-09-08 15:09:15.805553,2025-09-08 15:09:15.805554
pref_00000908,user_000270,hygiene,0.0625,1,2025-09-08 15:08:57,2025-09-08 15:09:15.808357,2025-09-08 15:09:15.808358
pref_00000909,user_000270,other,0.0625,1,2025-09-08 15:08:57,2025-09-08 15:09:15.811153,2025-09-08 15:09:15.811154
pref_00000910,user_000271,daily,1.0,1,2025-09-08 15:08:50,2025-09-08 15:09:15.813137,2025-09-08 15:09:15.813137
pref_00000911,user_000272,daily,1.0,3,2025-09-08 15:08:30,2025-09-08 15:09:15.816123,2025-09-08 15:09:15.816124
pref_00000912,user_000273,food,1.0,1,2025-09-08 15:07:19,2025-09-08 15:09:15.817969,2025-09-08 15:09:15.817970
pref_00000913,user_000274,medical,0.5857,12,2025-09-08 15:09:02,2025-09-08 15:09:15.830388,2025-09-08 15:09:15.830389
pref_00000914,user_000274,education,0.3143,7,2025-09-08 15:09:02,2025-09-08 15:09:15.833353,2025-09-08 15:09:15.833353
pref_00000915,user_000274,daily,0.0286,1,2025-09-08 15:09:02,2025-09-08 15:09:15.836480,2025-09-08 15:09:15.836481
pref_00000916,user_000274,other,0.0714,2,2025-09-08 15:09:02,2025-09-08 15:09:15.839560,2025-09-08 15:09:15.839561
pref_00000917,user_000275,hygiene,0.1176,1,2025-09-08 15:09:07,2025-09-08 15:09:15.844925,2025-09-08 15:09:15.844926
pref_00000918,user_000275,daily,0.5882,2,2025-09-08 15:09:07,2025-09-08 15:09:15.846489,2025-09-08 15:09:15.846489
pref_00000919,user_000275,education,0.2353,1,2025-09-08 15:09:07,2025-09-08 15:09:15.848048,2025-09-08 15:09:15.848049
pref_00000920,user_000275,other,0.0588,1,2025-09-08 15:09:07,2025-09-08 15:09:15.849609,2025-09-08 15:09:15.849610
pref_00000921,user_000276,daily,0.0526,1,2025-09-08 15:08:54,2025-09-08 15:09:15.860049,2025-09-08 15:09:15.860050
pref_00000922,user_000276,clothing,0.5,6,2025-09-08 15:08:54,2025-09-08 15:09:15.861943,2025-09-08 15:09:15.861944
pref_00000923,user_000276,hygiene,0.3421,4,2025-09-08 15:08:54,2025-09-08 15:09:15.863731,2025-09-08 15:09:15.863732
pref_00000924,user_000276,medical,0.1053,1,2025-09-08 15:08:54,2025-09-08 15:09:15.865371,2025-09-08 15:09:15.865372
pref_00000925,user_000277,other,0.0926,3,2025-09-08 15:09:05,2025-09-08 15:09:15.876903,2025-09-08 15:09:15.876904
pref_00000926,user_000277,medical,0.4074,8,2025-09-08 15:09:05,2025-09-08 15:09:15.879647,2025-09-08 15:09:15.879647
pref_00000927,user_000277,food,0.1111,2,2025-09-08 15:09:05,2025-09-08 15:09:15.882377,2025-09-08 15:09:15.882378
pref_00000928,user_000277,clothing,0.1481,3,2025-09-08 15:09:05,2025-09-08 15:09:15.885096,2025-09-08 15:09:15.885096
pref_00000929,user_000277,daily,0.2222,3,2025-09-08 15:09:05,2025-09-08 15:09:15.887793,2025-09-08 15:09:15.887794
pref_00000930,user_000277,shelter,0.0185,1,2025-09-08 15:09:05,2025-09-08 15:09:15.890506,2025-09-08 15:09:15.890506
pref_00000931,user_000278,daily,0.5077,7,2025-09-08 15:09:04,2025-09-08 15:09:15.900839,2025-09-08 15:09:15.900840
pref_00000932,user_000278,other,0.2923,6,2025-09-08 15:09:04,2025-09-08 15:09:15.903151,2025-09-08 15:09:15.903152
pref_00000933,user_000278,shelter,0.0769,1,2025-09-08 15:09:04,2025-09-08 15:09:15.905383,2025-09-08 15:09:15.905383
pref_00000934,user_000278,food,0.0308,1,2025-09-08 15:09:04,2025-09-08 15:09:15.907665,2025-09-08 15:09:15.907665
pref_00000935,user_000278,medical,0.0923,2,2025-09-08 15:09:04,2025-09-08 15:09:15.910077,2025-09-08 15:09:15.910078
pref_00000936,user_000279,medical,0.5175,0,,2025-09-08 15:09:15.911427,2025-09-08 15:09:15.911428
pref_00000937,user_000279,clothing,0.4825,0,,2025-09-08 15:09:15.911435,2025-09-08 15:09:15.911435
pref_00000938,user_000280,education,0.1667,1,2025-09-08 15:07:40,2025-09-08 15:09:15.914354,2025-09-08 15:09:15.914355
pref_00000939,user_000280,shelter,0.8333,2,2025-09-08 15:07:40,2025-09-08 15:09:15.914831,2025-09-08 15:09:15.914831
pref_00000940,user_000281,daily,1.0,1,2025-09-08 15:08:06,2025-09-08 15:09:15.916715,2025-09-08 15:09:15.916715
pref_00000941,user_000282,shelter,1.0,1,2025-09-08 15:07:31,2025-09-08 15:09:15.918561,2025-09-08 15:09:15.918561
pref_00000942,user_000283,clothing,1.0,0,,2025-09-08 15:09:15.919846,2025-09-08 15:09:15.919847
pref_00000943,user_000284,hygiene,0.2537,20,2025-09-08 15:09:05,2025-09-08 15:09:15.967236,2025-09-08 15:09:15.967237
pref_00000944,user_000284,food,0.0488,3,2025-09-08 15:09:05,2025-09-08 15:09:15.977667,2025-09-08 15:09:15.977668
pref_00000945,user_000284,shelter,0.2732,17,2025-09-08 15:09:05,2025-09-08 15:09:15.993268,2025-09-08 15:09:15.993269
pref_00000946,user_000284,education,0.0439,3,2025-09-08 15:09:05,2025-09-08 15:09:16.012947,2025-09-08 15:09:16.012948
pref_00000947,user_000284,other,0.2488,15,2025-09-08 15:09:05,2025-09-08 15:09:16.023600,2025-09-08 15:09:16.023601
pref_00000948,user_000284,daily,0.0878,6,2025-09-08 15:09:05,2025-09-08 15:09:16.032736,2025-09-08 15:09:16.032736
pref_00000949,user_000284,medical,0.0439,3,2025-09-08 15:09:05,2025-09-08 15:09:16.041594,2025-09-08 15:09:16.041595
pref_00000950,user_000285,food,0.5,1,2025-09-08 15:08:59,2025-09-08 15:09:16.044093,2025-09-08 15:09:16.044094
pref_00000951,user_000285,clothing,0.5,1,2025-09-08 15:08:59,2025-09-08 15:09:16.044435,2025-09-08 15:09:16.044435
pref_00000952,user_000286,medical,0.4242,5,2025-09-08 15:08:49,2025-09-08 15:09:16.051704,2025-09-08 15:09:16.051704
pref_00000953,user_000286,daily,0.1212,3,2025-09-08 15:08:49,2025-09-08 15:09:16.053327,2025-09-08 15:09:16.053327
pref_00000954,user_000286,shelter,0.1212,1,2025-09-08 15:08:49,2025-09-08 15:09:16.055204,2025-09-08 15:09:16.055204
pref_00000955,user_000286,hygiene,0.2121,2,2025-09-08 15:08:49,2025-09-08 15:09:16.057503,2025-09-08 15:09:16.057504
pref_00000956,user_000286,food,0.1212,1,2025-09-08 15:08:49,2025-09-08 15:09:16.059354,2025-09-08 15:09:16.059354
pref_00000957,user_000287,daily,0.1875,2,2025-09-08 15:08:55,2025-09-08 15:09:16.068409,2025-09-08 15:09:16.068410
pref_00000958,user_000287,food,0.3333,6,2025-09-08 15:08:55,2025-09-08 15:09:16.071087,2025-09-08 15:09:16.071087
pref_00000959,user_000287,hygiene,0.0208,1,2025-09-08 15:08:55,2025-09-08 15:09:16.073223,2025-09-08 15:09:16.073224
pref_00000960,user_000287,shelter,0.2292,3,2025-09-08 15:08:55,2025-09-08 15:09:16.075404,2025-09-08 15:09:16.075404
pref_00000961,user_000287,medical,0.125,3,2025-09-08 15:08:55,2025-09-08 15:09:16.078743,2025-09-08 15:09:16.078744
pref_00000962,user_000287,education,0.1042,1,2025-09-08 15:08:55,2025-09-08 15:09:16.083156,2025-09-08 15:09:16.083157
pref_00000963,user_000288,hygiene,0.25,16,2025-09-08 15:09:05,2025-09-08 15:09:16.121314,2025-09-08 15:09:16.121316
pref_00000964,user_000288,education,0.1848,10,2025-09-08 15:09:05,2025-09-08 15:09:16.129511,2025-09-08 15:09:16.129512
pref_00000965,user_000288,medical,0.0761,4,2025-09-08 15:09:05,2025-09-08 15:09:16.137764,2025-09-08 15:09:16.137765
pref_00000966,user_000288,food,0.2935,15,2025-09-08 15:09:05,2025-09-08 15:09:16.145442,2025-09-08 15:09:16.145443
pref_00000967,user_000288,other,0.0707,5,2025-09-08 15:09:05,2025-09-08 15:09:16.154374,2025-09-08 15:09:16.154375
pref_00000968,user_000288,daily,0.0707,4,2025-09-08 15:09:05,2025-09-08 15:09:16.163028,2025-09-08 15:09:16.163029
pref_00000969,user_000288,shelter,0.0543,3,2025-09-08 15:09:05,2025-09-08 15:09:16.170823,2025-09-08 15:09:16.170824
pref_00000970,user_000289,clothing,0.2674,8,2025-09-08 15:09:01,2025-09-08 15:09:16.189882,2025-09-08 15:09:16.189883
pref_00000971,user_000289,education,0.2209,5,2025-09-08 15:09:01,2025-09-08 15:09:16.193899,2025-09-08 15:09:16.193900
pref_00000972,user_000289,other,0.2442,8,2025-09-08 15:09:01,2025-09-08 15:09:16.202439,2025-09-08 15:09:16.202440
pref_00000973,user_000289,hygiene,0.0581,2,2025-09-08 15:09:01,2025-09-08 15:09:16.208503,2025-09-08 15:09:16.208504
pref_00000974,user_000289,food,0.0116,1,2025-09-08 15:09:01,2025-09-08 15:09:16.213164,2025-09-08 15:09:16.213165
pref_00000975,user_000289,shelter,0.0814,2,2025-09-08 15:09:01,2025-09-08 15:09:16.217749,2025-09-08 15:09:16.217750
pref_00000976,user_000289,daily,0.0465,1,2025-09-08 15:09:01,2025-09-08 15:09:16.221574,2025-09-08 15:09:16.221575
pref_00000977,user_000289,medical,0.0698,2,2025-09-08 15:09:01,2025-09-08 15:09:16.226392,2025-09-08 15:09:16.226393
pref_00000978,user_000290,hygiene,0.84,6,2025-09-08 15:09:00,2025-09-08 15:09:16.232081,2025-09-08 15:09:16.232082
pref_00000979,user_000290,medical,0.08,1,2025-09-08 15:09:00,2025-09-08 15:09:16.233189,2025-09-08 15:09:16.233190
pref_00000980,user_000290,shelter,0.08,1,2025-09-08 15:09:00,2025-09-08 15:09:16.234273,2025-09-08 15:09:16.234273
pref_00000981,user_000291,medical,0.2,1,2025-09-08 15:07:46,2025-09-08 15:09:16.237161,2025-09-08 15:09:16.237161
pref_00000982,user_000291,other,0.8,2,2025-09-08 15:07:46,2025-09-08 15:09:16.237603,2025-09-08 15:09:16.237604
pref_00000983,user_000292,food,0.5049,31,2025-09-08 15:09:05,2025-09-08 15:09:16.285438,2025-09-08 15:09:16.285439
pref_00000984,user_000292,daily,0.3382,26,2025-09-08 15:09:05,2025-09-08 15:09:16.296621,2025-09-08 15:09:16.296622
pref_00000985,user_000292,medical,0.0833,4,2025-09-08 15:09:05,2025-09-08 15:09:16.305980,2025-09-08 15:09:16.305981
pref_00000986,user_000292,education,0.0245,2,2025-09-08 15:09:05,2025-09-08 15:09:16.314988,2025-09-08 15:09:16.314989
pref_00000987,user_000292,other,0.0196,1,2025-09-08 15:09:05,2025-09-08 15:09:16.324467,2025-09-08 15:09:16.324467
pref_00000988,user_000292,hygiene,0.0196,1,2025-09-08 15:09:05,2025-09-08 15:09:16.333335,2025-09-08 15:09:16.333335
pref_00000989,user_000292,clothing,0.0049,1,2025-09-08 15:09:05,2025-09-08 15:09:16.342997,2025-09-08 15:09:16.342998
pref_00000990,user_000292,shelter,0.0049,1,2025-09-08 15:09:05,2025-09-08 15:09:16.352575,2025-09-08 15:09:16.352575
pref_00000991,user_000293,education,1.0,3,2025-09-08 15:07:45,2025-09-08 15:09:16.355647,2025-09-08 15:09:16.355647
pref_00000992,user_000294,other,1.0,1,2025-09-08 15:09:03,2025-09-08 15:09:16.357555,2025-09-08 15:09:16.357555
pref_00000993,user_000295,clothing,0.3716,22,2025-09-08 15:09:04,2025-09-08 15:09:16.385245,2025-09-08 15:09:16.385246
pref_00000994,user_000295,medical,0.0946,5,2025-09-08 15:09:04,2025-09-08 15:09:16.392716,2025-09-08 15:09:16.392717
pref_00000995,user_000295,food,0.3041,13,2025-09-08 15:09:04,2025-09-08 15:09:16.399858,2025-09-08 15:09:16.399858
pref_00000996,user_000295,hygiene,0.0338,2,2025-09-08 15:09:04,2025-09-08 15:09:16.407499,2025-09-08 15:09:16.407499
pref_00000997,user_000295,shelter,0.0338,1,2025-09-08 15:09:04,2025-09-08 15:09:16.415167,2025-09-08 15:09:16.415168
pref_00000998,user_000295,other,0.0676,4,2025-09-08 15:09:04,2025-09-08 15:09:16.422281,2025-09-08 15:09:16.422281
pref_00000999,user_000295,daily,0.0405,2,2025-09-08 15:09:04,2025-09-08 15:09:16.429806,2025-09-08 15:09:16.429807
pref_00001000,user_000295,education,0.0541,2,2025-09-08 15:09:04,2025-09-08 15:09:16.436758,2025-09-08 15:09:16.436758
pref_00001001,user_000296,clothing,0.0222,1,2025-09-08 15:09:01,2025-09-08 15:09:16.446124,2025-09-08 15:09:16.446125
pref_00001002,user_000296,daily,0.8444,12,2025-09-08 15:09:01,2025-09-08 15:09:16.448183,2025-09-08 15:09:16.448183
pref_00001003,user_000296,other,0.0444,1,2025-09-08 15:09:01,2025-09-08 15:09:16.450215,2025-09-08 15:09:16.450216
pref_00001004,user_000296,food,0.0889,1,2025-09-08 15:09:01,2025-09-08 15:09:16.452248,2025-09-08 15:09:16.452249
pref_00001005,user_000297,medical,1.0,1,2025-09-08 15:06:22,2025-09-08 15:09:16.454224,2025-09-08 15:09:16.454224
pref_00001006,user_000298,clothing,0.6667,1,2025-09-08 15:09:06,2025-09-08 15:09:16.456687,2025-09-08 15:09:16.456688
pref_00001007,user_000298,other,0.3333,1,2025-09-08 15:09:06,2025-09-08 15:09:16.457006,2025-09-08 15:09:16.457006
pref_00001008,user_000299,hygiene,0.4848,4,2025-09-08 15:08:58,2025-09-08 15:09:16.467932,2025-09-08 15:09:16.467933
pref_00001009,user_000299,other,0.0606,1,2025-09-08 15:08:58,2025-09-08 15:09:16.469782,2025-09-08 15:09:16.469783
pref_00001010,user_000299,medical,0.1818,2,2025-09-08 15:08:58,2025-09-08 15:09:16.471121,2025-09-08 15:09:16.471122
pref_00001011,user_000299,daily,0.0606,1,2025-09-08 15:08:58,2025-09-08 15:09:16.472473,2025-09-08 15:09:16.472474
pref_00001012,user_000299,clothing,0.2121,2,2025-09-08 15:08:58,2025-09-08 15:09:16.473833,2025-09-08 15:09:16.473833
pref_00001013,user_000300,clothing,0.2046,0,,2025-09-08 15:09:16.475286,2025-09-08 15:09:16.475287
pref_00001014,user_000300,education,0.12,0,,2025-09-08 15:09:16.475292,2025-09-08 15:09:16.475293
pref_00001015,user_000300,daily,0.6755,0,,2025-09-08 15:09:16.475297,2025-09-08 15:09:16.475297
pref_00001016,user_000301,other,0.3077,6,2025-09-08 15:09:06,2025-09-08 15:09:16.487430,2025-09-08 15:09:16.487431
pref_00001017,user_000301,clothing,0.4462,11,2025-09-08 15:09:06,2025-09-08 15:09:16.490217,2025-09-08 15:09:16.490218
pref_00001018,user_000301,medical,0.1385,2,2025-09-08 15:09:06,2025-09-08 15:09:16.493555,2025-09-08 15:09:16.493555
pref_00001019,user_000301,hygiene,0.0769,1,2025-09-08 15:09:06,2025-09-08 15:09:16.496809,2025-09-08 15:09:16.496810
pref_00001020,user_000301,food,0.0308,1,2025-09-08 15:09:06,2025-09-08 15:09:16.499688,2025-09-08 15:09:16.499688
pref_00001021,user_000302,daily,0.4545,3,2025-09-08 15:09:03,2025-09-08 15:09:16.503757,2025-09-08 15:09:16.503758
pref_00001022,user_000302,hygiene,0.4545,1,2025-09-08 15:09:03,2025-09-08 15:09:16.504464,2025-09-08 15:09:16.504465
pref_00001023,user_000302,medical,0.0909,1,2025-09-08 15:09:03,2025-09-08 15:09:16.505180,2025-09-08 15:09:16.505180
pref_00001024,user_000303,other,0.4286,2,2025-09-08 15:08:35,2025-09-08 15:09:16.508428,2025-09-08 15:09:16.508429
pref_00001025,user_000303,hygiene,0.5714,1,2025-09-08 15:08:35,2025-09-08 15:09:16.508966,2025-09-08 15:09:16.508967
pref_00001026,user_000304,other,1.0,0,,2025-09-08 15:09:16.510293,2025-09-08 15:09:16.510294
pref_00001027,user_000305,food,0.7778,3,2025-09-08 15:09:01,2025-09-08 15:09:16.513693,2025-09-08 15:09:16.513693
pref_00001028,user_000305,education,0.2222,1,2025-09-08 15:09:01,2025-09-08 15:09:16.514286,2025-09-08 15:09:16.514286
pref_00001029,user_000306,daily,0.416,0,,2025-09-08 15:09:16.515633,2025-09-08 15:09:16.515633
pref_00001030,user_000306,education,0.3362,0,,2025-09-08 15:09:16.515639,2025-09-08 15:09:16.515639
pref_00001031,user_000306,hygiene,0.2479,0,,2025-09-08 15:09:16.515644,2025-09-08 15:09:16.515644
pref_00001032,user_000307,shelter,0.3571,1,2025-09-08 15:09:01,2025-09-08 15:09:16.519480,2025-09-08 15:09:16.519481
pref_00001033,user_000307,medical,0.2143,2,2025-09-08 15:09:01,2025-09-08 15:09:16.520180,2025-09-08 15:09:16.520181
pref_00001034,user_000307,other,0.4286,2,2025-09-08 15:09:01,2025-09-08 15:09:16.520882,2025-09-08 15:09:16.520883
pref_00001035,user_000308,hygiene,1.0,1,2025-09-08 15:08:43,2025-09-08 15:09:16.523063,2025-09-08 15:09:16.523064
pref_00001036,user_000309,clothing,0.0942,3,2025-09-08 15:09:07,2025-09-08 15:09:16.550745,2025-09-08 15:09:16.550746
pref_00001037,user_000309,daily,0.3696,20,2025-09-08 15:09:07,2025-09-08 15:09:16.561159,2025-09-08 15:09:16.561161
pref_00001038,user_000309,food,0.3333,13,2025-09-08 15:09:07,2025-09-08 15:09:16.574564,2025-09-08 15:09:16.574565
pref_00001039,user_000309,other,0.1014,4,2025-09-08 15:09:07,2025-09-08 15:09:16.581088,2025-09-08 15:09:16.581089
pref_00001040,user_000309,hygiene,0.029,1,2025-09-08 15:09:07,2025-09-08 15:09:16.587048,2025-09-08 15:09:16.587049
pref_00001041,user_000309,education,0.0362,1,2025-09-08 15:09:07,2025-09-08 15:09:16.593426,2025-09-08 15:09:16.593427
pref_00001042,user_000309,shelter,0.0362,1,2025-09-08 15:09:07,2025-09-08 15:09:16.600071,2025-09-08 15:09:16.600072
pref_00001043,user_000310,hygiene,0.4,2,2025-09-08 15:08:49,2025-09-08 15:09:16.604213,2025-09-08 15:09:16.604214
pref_00001044,user_000310,daily,0.6,2,2025-09-08 15:08:49,2025-09-08 15:09:16.604775,2025-09-08 15:09:16.604776
pref_00001045,user_000311,medical,0.0714,1,2025-09-08 15:09:07,2025-09-08 15:09:16.615903,2025-09-08 15:09:16.615904
pref_00001046,user_000311,education,0.3214,7,2025-09-08 15:09:07,2025-09-08 15:09:16.618623,2025-09-08 15:09:16.618623
pref_00001047,user_000311,hygiene,0.0714,1,2025-09-08 15:09:07,2025-09-08 15:09:16.620833,2025-09-08 15:09:16.620834
pref_00001048,user_000311,food,0.5357,7,2025-09-08 15:09:07,2025-09-08 15:09:16.623303,2025-09-08 15:09:16.623304
pref_00001049,user_000312,food,0.125,2,2025-09-08 15:08:55,2025-09-08 15:09:16.631124,2025-09-08 15:09:16.631125
pref_00001050,user_000312,shelter,0.375,4,2025-09-08 15:08:55,2025-09-08 15:09:16.632653,2025-09-08 15:09:16.632654
pref_00001051,user_000312,hygiene,0.5,5,2025-09-08 15:08:55,2025-09-08 15:09:16.634492,2025-09-08 15:09:16.634493
pref_00001052,user_000313,shelter,0.1403,0,,2025-09-08 15:09:16.635870,2025-09-08 15:09:16.635871
pref_00001053,user_000313,clothing,0.8597,0,,2025-09-08 15:09:16.635876,2025-09-08 15:09:16.635877
pref_00001054,user_000314,daily,0.2317,17,2025-09-08 15:09:02,2025-09-08 15:09:16.671595,2025-09-08 15:09:16.671596
pref_00001055,user_000314,clothing,0.1768,10,2025-09-08 15:09:02,2025-09-08 15:09:16.679951,2025-09-08 15:09:16.679952
