similarity_id,user_id_1,user_id_2,similarity_score,similarity_type,feature_vector_1,feature_vector_2,calculated_at,is_valid,created_at
sim_00000556,user_000419,user_000537,0.2838,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.7353,0.0294,0.0,0.0,0.0,0.0,0.2353",2025-09-08 15:09:30.770610,True,2025-09-08 15:09:30.770611
sim_00000557,user_000419,user_000778,0.4134,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0",2025-09-08 15:09:30.770641,True,2025-09-08 15:09:30.770641
sim_00000558,user_000419,user_000877,0.3835,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.0,0.625,0.375,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.770688,True,2025-09-08 15:09:30.770688
sim_00000559,user_000419,user_000092,0.2981,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.770734,True,2025-09-08 15:09:30.770735
sim_00000560,user_000419,user_000428,0.6036,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.0,0.0,0.2857,0.25,0.4643,0.0,0.0",2025-09-08 15:09:30.770813,True,2025-09-08 15:09:30.770813
sim_00000561,user_000419,user_000865,0.4771,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.0,0.5455,0.4545,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.770843,True,2025-09-08 15:09:30.770844
sim_00000562,user_000419,user_000443,0.3878,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323",2025-09-08 15:09:30.770874,True,2025-09-08 15:09:30.770875
sim_00000563,user_000419,user_000643,0.2135,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174",2025-09-08 15:09:30.770905,True,2025-09-08 15:09:30.770906
sim_00000564,user_000419,user_000199,0.1158,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0619,0.0238,0.0286,0.0714,0.0095,0.2762,0.0429,0.4857",2025-09-08 15:09:30.770993,True,2025-09-08 15:09:30.770994
sim_00000565,user_000419,user_000474,0.1813,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.0,0.18,0.0,0.2,0.02,0.0,0.6",2025-09-08 15:09:30.771024,True,2025-09-08 15:09:30.771025
sim_00000566,user_000419,user_000323,0.2762,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.2353,0.6471,0.1176,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.771055,True,2025-09-08 15:09:30.771056
sim_00000567,user_000419,user_000918,0.2108,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.771086,True,2025-09-08 15:09:30.771086
sim_00000568,user_000419,user_000021,0.2032,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.6016,0.0,0.122,0.0813,0.1138,0.0407,0.0407,0.0",2025-09-08 15:09:30.771117,True,2025-09-08 15:09:30.771118
sim_00000569,user_000419,user_000726,0.4062,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.1583,0.0,0.0583,0.2333,0.0417,0.0667,0.3833,0.0583",2025-09-08 15:09:30.771165,True,2025-09-08 15:09:30.771165
sim_00000570,user_000419,user_000144,0.7454,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.771195,True,2025-09-08 15:09:30.771196
sim_00000571,user_000419,user_000857,0.5785,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0",2025-09-08 15:09:30.771336,True,2025-09-08 15:09:30.771337
sim_00000572,user_000419,user_000716,0.7454,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.771415,True,2025-09-08 15:09:30.771415
sim_00000573,user_000419,user_000852,0.7719,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0",2025-09-08 15:09:30.771446,True,2025-09-08 15:09:30.771447
sim_00000574,user_000419,user_000709,0.4093,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0",2025-09-08 15:09:30.771509,True,2025-09-08 15:09:30.771510
sim_00000575,user_000419,user_000996,0.6378,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0847,0.0,0.1525,0.0678,0.5254,0.0847,0.0,0.0847",2025-09-08 15:09:30.771556,True,2025-09-08 15:09:30.771557
sim_00000576,user_000419,user_000093,0.4817,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.093,0.0,0.0233,0.3721,0.0,0.4186,0.093,0.0",2025-09-08 15:09:30.771604,True,2025-09-08 15:09:30.771605
sim_00000577,user_000419,user_000987,0.8808,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.1429,0.0,0.1429,0.3571,0.3571,0.0,0.0,0.0",2025-09-08 15:09:30.771635,True,2025-09-08 15:09:30.771636
sim_00000578,user_000419,user_000251,0.4103,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0417,0.6979,0.0208,0.0625,0.0625,0.0938,0.0208,0.0",2025-09-08 15:09:30.771667,True,2025-09-08 15:09:30.771668
sim_00000579,user_000419,user_000901,0.8629,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.0,0.0909,0.2727,0.4091,0.0909,0.0455,0.0909",2025-09-08 15:09:30.771723,True,2025-09-08 15:09:30.771724
sim_00000580,user_000419,user_000241,0.5963,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.771754,True,2025-09-08 15:09:30.771754
sim_00000581,user_000419,user_000086,0.6915,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.2812,0.2188,0.0,0.4375,0.0,0.0,0.0312,0.0312",2025-09-08 15:09:30.771785,True,2025-09-08 15:09:30.771786
sim_00000582,user_000419,user_000682,0.5963,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.771816,True,2025-09-08 15:09:30.771816
sim_00000583,user_000419,user_000772,0.1605,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.4054,0.0,0.4595,0.1351,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.771863,True,2025-09-08 15:09:30.771864
sim_00000584,user_000419,user_000784,0.789,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.1649,0.0,0.8351,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.772099,True,2025-09-08 15:09:30.772100
sim_00000585,user_000419,user_000054,0.2981,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.772236,True,2025-09-08 15:09:30.772237
sim_00000586,user_000419,user_000159,0.3542,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.0,0.5132,0.0526,0.2895,0.0658,0.0526,0.0263",2025-09-08 15:09:30.772296,True,2025-09-08 15:09:30.772296
sim_00000587,user_000419,user_000522,0.5031,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0227,0.0,0.4318,0.1818,0.2273,0.1364,0.0,0.0",2025-09-08 15:09:30.772330,True,2025-09-08 15:09:30.772330
sim_00000588,user_000419,user_000394,0.6611,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.1111,0.2222,0.0,0.3889,0.0,0.0,0.2778,0.0",2025-09-08 15:09:30.772363,True,2025-09-08 15:09:30.772363
sim_00000589,user_000419,user_000367,0.5963,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.772394,True,2025-09-08 15:09:30.772395
sim_00000590,user_000419,user_000547,0.6191,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.2903,0.1935,0.0,0.1935,0.129,0.1613,0.0323,0.0",2025-09-08 15:09:30.772427,True,2025-09-08 15:09:30.772427
sim_00000591,user_000419,user_000320,0.3145,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.25,0.0,0.0,0.2083,0.0,0.0,0.5417",2025-09-08 15:09:30.772459,True,2025-09-08 15:09:30.772459
sim_00000592,user_000419,user_000885,0.4386,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.8333,0.0,0.1667,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.772524,True,2025-09-08 15:09:30.772524
sim_00000593,user_000419,user_000080,0.1681,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.1032,0.1613,0.0968,0.0387,0.0129,0.0194,0.1355,0.4323",2025-09-08 15:09:30.772573,True,2025-09-08 15:09:30.772574
sim_00000594,user_000419,user_000049,0.5726,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.0,0.0,0.5455,0.0,0.0,0.0,0.4545",2025-09-08 15:09:30.772623,True,2025-09-08 15:09:30.772624
sim_00000595,user_000419,user_000770,0.5963,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.772654,True,2025-09-08 15:09:30.772655
sim_00000596,user_000419,user_000422,0.7231,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0",2025-09-08 15:09:30.772685,True,2025-09-08 15:09:30.772686
sim_00000597,user_000419,user_000994,0.7327,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0667,0.0,0.0,0.8,0.0,0.0,0.0,0.1333",2025-09-08 15:09:30.772717,True,2025-09-08 15:09:30.772717
sim_00000598,user_000419,user_000540,0.2768,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.7143,0.0,0.0,0.0,0.2857,0.0,0.0",2025-09-08 15:09:30.772748,True,2025-09-08 15:09:30.772748
sim_00000599,user_000419,user_000640,0.3464,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.1628,0.0,0.0,0.2326,0.0,0.0233,0.2791,0.3023",2025-09-08 15:09:30.772783,True,2025-09-08 15:09:30.772784
sim_00000600,user_000419,user_000119,0.3373,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.6667,0.0,0.0,0.0667,0.2222,0.0444,0.0",2025-09-08 15:09:30.772814,True,2025-09-08 15:09:30.772815
sim_00000601,user_000419,user_000362,0.1795,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.2857,0.1964,0.0714,0.0179,0.0179,0.0,0.2321,0.1786",2025-09-08 15:09:30.772846,True,2025-09-08 15:09:30.772846
sim_00000602,user_000419,user_000836,0.1953,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0727,0.0091,0.0,0.0909,0.1,0.0455,0.0364,0.6455",2025-09-08 15:09:30.772878,True,2025-09-08 15:09:30.772878
sim_00000603,user_000419,user_000029,0.3324,cosine,"0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0","0.0,0.0,0.08,0.24,0.0,0.16,0.44,0.08",2025-09-08 15:09:30.772910,True,2025-09-08 15:09:30.772910
sim_00000604,user_000202,user_000928,0.1174,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0333,0.0333,0.0133,0.0133,0.5667,0.3267,0.0,0.0133",2025-09-08 15:09:30.772962,True,2025-09-08 15:09:30.772962
sim_00000605,user_000202,user_000718,0.1137,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.1739,0.3986,0.0145,0.029,0.0797,0.2826,0.0072,0.0145",2025-09-08 15:09:30.773012,True,2025-09-08 15:09:30.773012
sim_00000606,user_000202,user_000666,0.1762,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,0.0,0.5789,0.1053,0.0,0.0526,0.2632",2025-09-08 15:09:30.773077,True,2025-09-08 15:09:30.773077
sim_00000607,user_000202,user_000778,0.103,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0",2025-09-08 15:09:30.773125,True,2025-09-08 15:09:30.773126
sim_00000608,user_000202,user_000877,0.925,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,0.625,0.375,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.773174,True,2025-09-08 15:09:30.773175
sim_00000609,user_000202,user_000297,0.9768,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.773255,True,2025-09-08 15:09:30.773255
sim_00000610,user_000202,user_000428,0.1289,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,0.0,0.2857,0.25,0.4643,0.0,0.0",2025-09-08 15:09:30.773320,True,2025-09-08 15:09:30.773320
sim_00000611,user_000202,user_000865,0.8592,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,0.5455,0.4545,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.773352,True,2025-09-08 15:09:30.773353
sim_00000612,user_000202,user_000443,0.9245,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323",2025-09-08 15:09:30.773385,True,2025-09-08 15:09:30.773386
sim_00000613,user_000202,user_000800,0.9768,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.773466,True,2025-09-08 15:09:30.773466
sim_00000614,user_000202,user_000199,0.105,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0619,0.0238,0.0286,0.0714,0.0095,0.2762,0.0429,0.4857",2025-09-08 15:09:30.773498,True,2025-09-08 15:09:30.773499
sim_00000615,user_000202,user_000474,0.316,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,0.18,0.0,0.2,0.02,0.0,0.6",2025-09-08 15:09:30.773531,True,2025-09-08 15:09:30.773531
sim_00000616,user_000202,user_000323,0.2288,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.2353,0.6471,0.1176,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.773562,True,2025-09-08 15:09:30.773563
sim_00000617,user_000202,user_000918,0.7207,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.773613,True,2025-09-08 15:09:30.773614
sim_00000618,user_000202,user_000021,0.2989,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.6016,0.0,0.122,0.0813,0.1138,0.0407,0.0407,0.0",2025-09-08 15:09:30.773647,True,2025-09-08 15:09:30.773648
sim_00000619,user_000202,user_000720,0.2577,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.1667,0.0,0.1667,0.0,0.0,0.6667,0.0,0.0",2025-09-08 15:09:30.773679,True,2025-09-08 15:09:30.773680
sim_00000620,user_000202,user_000726,0.2335,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.1583,0.0,0.0583,0.2333,0.0417,0.0667,0.3833,0.0583",2025-09-08 15:09:30.773712,True,2025-09-08 15:09:30.773712
sim_00000621,user_000202,user_000144,0.1698,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.773743,True,2025-09-08 15:09:30.773744
sim_00000622,user_000202,user_000445,0.6907,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0",2025-09-08 15:09:30.773807,True,2025-09-08 15:09:30.773808
sim_00000623,user_000202,user_000518,0.9768,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.773838,True,2025-09-08 15:09:30.773839
sim_00000624,user_000202,user_000899,0.9345,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.2857,0.0,0.7143,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.773870,True,2025-09-08 15:09:30.773870
sim_00000625,user_000202,user_000196,0.5807,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.6154,0.0,0.3846,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.773901,True,2025-09-08 15:09:30.773901
sim_00000626,user_000202,user_000857,0.1107,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0",2025-09-08 15:09:30.773943,True,2025-09-08 15:09:30.773944
sim_00000627,user_000202,user_000716,0.1698,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.774034,True,2025-09-08 15:09:30.774035
sim_00000628,user_000202,user_000852,0.1897,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0",2025-09-08 15:09:30.774067,True,2025-09-08 15:09:30.774067
sim_00000629,user_000202,user_000709,0.8354,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0",2025-09-08 15:09:30.774132,True,2025-09-08 15:09:30.774133
sim_00000630,user_000202,user_000996,0.3851,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0847,0.0,0.1525,0.0678,0.5254,0.0847,0.0,0.0847",2025-09-08 15:09:30.774182,True,2025-09-08 15:09:30.774182
sim_00000631,user_000202,user_000992,0.9813,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,0.9155,0.0,0.0749,0.0,0.0096,0.0",2025-09-08 15:09:30.774214,True,2025-09-08 15:09:30.774214
sim_00000632,user_000202,user_000093,0.169,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.093,0.0,0.0233,0.3721,0.0,0.4186,0.093,0.0",2025-09-08 15:09:30.774246,True,2025-09-08 15:09:30.774246
sim_00000633,user_000202,user_000987,0.4503,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.1429,0.0,0.1429,0.3571,0.3571,0.0,0.0,0.0",2025-09-08 15:09:30.774278,True,2025-09-08 15:09:30.774278
sim_00000634,user_000202,user_000105,0.4228,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.1111,0.2222,0.0,0.0,0.3333,0.3333,0.0",2025-09-08 15:09:30.774327,True,2025-09-08 15:09:30.774327
sim_00000635,user_000202,user_000901,0.3417,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,0.0909,0.2727,0.4091,0.0909,0.0455,0.0909",2025-09-08 15:09:30.774359,True,2025-09-08 15:09:30.774359
sim_00000636,user_000202,user_000086,0.1858,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.2812,0.2188,0.0,0.4375,0.0,0.0,0.0312,0.0312",2025-09-08 15:09:30.774416,True,2025-09-08 15:09:30.774417
sim_00000637,user_000202,user_000772,0.7998,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.4054,0.0,0.4595,0.1351,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.774481,True,2025-09-08 15:09:30.774481
sim_00000638,user_000202,user_000707,0.5362,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,0.3333,0.0,0.0,0.5,0.0,0.1667",2025-09-08 15:09:30.774513,True,2025-09-08 15:09:30.774513
sim_00000639,user_000202,user_000924,0.9723,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0073,0.6934,0.0146,0.0949,0.0292,0.0438,0.1168",2025-09-08 15:09:30.774545,True,2025-09-08 15:09:30.774546
sim_00000640,user_000202,user_000784,0.1748,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.1649,0.0,0.8351,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.774576,True,2025-09-08 15:09:30.774577
sim_00000641,user_000202,user_000214,0.127,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.7935,0.0323,0.0387,0.0194,0.0,0.0258,0.0903,0.0",2025-09-08 15:09:30.774625,True,2025-09-08 15:09:30.774625
sim_00000642,user_000202,user_000159,0.9014,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,0.5132,0.0526,0.2895,0.0658,0.0526,0.0263",2025-09-08 15:09:30.774657,True,2025-09-08 15:09:30.774657
sim_00000643,user_000202,user_000522,0.8863,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0227,0.0,0.4318,0.1818,0.2273,0.1364,0.0,0.0",2025-09-08 15:09:30.774689,True,2025-09-08 15:09:30.774689
sim_00000644,user_000202,user_000394,0.1554,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.1111,0.2222,0.0,0.3889,0.0,0.0,0.2778,0.0",2025-09-08 15:09:30.774720,True,2025-09-08 15:09:30.774721
sim_00000645,user_000202,user_000547,0.1702,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.2903,0.1935,0.0,0.1935,0.129,0.1613,0.0323,0.0",2025-09-08 15:09:30.774777,True,2025-09-08 15:09:30.774778
sim_00000646,user_000202,user_000080,0.2509,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.1032,0.1613,0.0968,0.0387,0.0129,0.0194,0.1355,0.4323",2025-09-08 15:09:30.774891,True,2025-09-08 15:09:30.774891
sim_00000647,user_000202,user_000049,0.1441,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,0.0,0.5455,0.0,0.0,0.0,0.4545",2025-09-08 15:09:30.774939,True,2025-09-08 15:09:30.774939
sim_00000648,user_000202,user_000422,0.1648,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0",2025-09-08 15:09:30.774986,True,2025-09-08 15:09:30.774986
sim_00000649,user_000202,user_000994,0.1765,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0667,0.0,0.0,0.8,0.0,0.0,0.0,0.1333",2025-09-08 15:09:30.775018,True,2025-09-08 15:09:30.775018
sim_00000650,user_000202,user_000640,0.1164,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.1628,0.0,0.0,0.2326,0.0,0.0233,0.2791,0.3023",2025-09-08 15:09:30.775066,True,2025-09-08 15:09:30.775067
sim_00000651,user_000202,user_000362,0.2344,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.2857,0.1964,0.0714,0.0179,0.0179,0.0,0.2321,0.1786",2025-09-08 15:09:30.775115,True,2025-09-08 15:09:30.775115
sim_00000652,user_000202,user_000029,0.2273,cosine,"0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153","0.0,0.0,0.08,0.24,0.0,0.16,0.44,0.08",2025-09-08 15:09:30.775172,True,2025-09-08 15:09:30.775172
sim_00000653,user_000653,user_000096,0.8805,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.35,0.0,0.0,0.0,0.0,0.0,0.65,0.0",2025-09-08 15:09:30.775333,True,2025-09-08 15:09:30.775333
sim_00000654,user_000653,user_000700,0.3356,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.0,0.0,0.0,0.05,0.0,0.0,0.25,0.7",2025-09-08 15:09:30.775443,True,2025-09-08 15:09:30.775444
sim_00000655,user_000653,user_000293,1.0,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0",2025-09-08 15:09:30.775546,True,2025-09-08 15:09:30.775546
sim_00000656,user_000653,user_000088,0.396,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.3333,0.0,0.0,0.0,0.0,0.0556,0.2222,0.3889",2025-09-08 15:09:30.775577,True,2025-09-08 15:09:30.775577
sim_00000657,user_000653,user_000726,0.7834,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.1583,0.0,0.0583,0.2333,0.0417,0.0667,0.3833,0.0583",2025-09-08 15:09:30.775719,True,2025-09-08 15:09:30.775720
sim_00000658,user_000653,user_000445,0.7071,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0",2025-09-08 15:09:30.775798,True,2025-09-08 15:09:30.775798
sim_00000659,user_000653,user_000968,0.2586,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.1786,0.0,0.0,0.0,0.0,0.0,0.1786,0.6429",2025-09-08 15:09:30.775900,True,2025-09-08 15:09:30.775900
sim_00000660,user_000653,user_000852,0.4061,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0",2025-09-08 15:09:30.775988,True,2025-09-08 15:09:30.775988
