inventory_id,shelter_id,item_id,current_quantity,minimum_threshold,maximum_capacity,last_updated,expiry_date
inv_001720,shelter_0088,item_00197,26,87,1006,2025-08-20 04:09:20,2025-11-16 15:09:03.568911
inv_001721,shelter_0088,item_00090,276,25,1588,2025-09-06 15:31:18,
inv_001722,shelter_0088,item_00096,112,97,1623,2025-08-15 19:44:31,
inv_001723,shelter_0088,item_00071,416,18,1174,2025-09-08 02:36:33,
inv_001724,shelter_0088,item_00128,655,21,1243,2025-08-22 13:21:41,
inv_001725,shelter_0089,item_00129,796,44,799,2025-08-18 07:58:16,
inv_001726,shelter_0089,item_00156,889,38,1060,2025-09-01 02:12:07,
inv_001727,shelter_0089,item_00013,10,22,1272,2025-08-12 02:34:30,
inv_001728,shelter_0089,item_00181,992,38,1275,2025-08-16 08:54:23,
inv_001729,shelter_0089,item_00105,974,23,752,2025-08-12 23:30:41,
inv_001730,shelter_0089,item_00053,179,77,1991,2025-08-26 09:58:25,
inv_001731,shelter_0089,item_00186,896,49,1705,2025-08-12 11:44:18,
inv_001732,shelter_0089,item_00131,841,72,695,2025-08-14 09:35:15,
inv_001733,shelter_0089,item_00191,541,54,1934,2025-08-19 17:07:55,2026-07-27 15:09:03.569612
inv_001734,shelter_0089,item_00166,886,46,1629,2025-08-21 23:52:42,
inv_001735,shelter_0089,item_00023,277,87,702,2025-08-20 10:28:45,
inv_001736,shelter_0089,item_00097,918,16,849,2025-08-21 17:54:37,
inv_001737,shelter_0089,item_00094,325,59,870,2025-09-06 06:32:34,
inv_001738,shelter_0089,item_00126,353,96,1588,2025-08-12 02:01:59,
inv_001739,shelter_0089,item_00085,564,86,1324,2025-08-30 19:54:04,
inv_001740,shelter_0089,item_00137,488,85,761,2025-08-17 06:45:54,
inv_001741,shelter_0089,item_00011,265,11,1906,2025-09-01 13:42:40,
inv_001742,shelter_0089,item_00196,525,29,1846,2025-09-04 19:49:24,
inv_001743,shelter_0089,item_00039,129,28,1275,2025-09-08 09:23:14,
inv_001744,shelter_0089,item_00187,581,44,608,2025-08-25 16:17:02,
inv_001745,shelter_0090,item_00105,997,57,1948,2025-09-03 02:38:26,
inv_001746,shelter_0090,item_00046,796,41,1888,2025-08-18 09:57:21,
inv_001747,shelter_0090,item_00199,623,63,1947,2025-08-23 14:43:12,
inv_001748,shelter_0090,item_00158,468,33,1398,2025-08-31 07:19:05,
inv_001749,shelter_0090,item_00066,362,69,1528,2025-09-01 14:24:55,
inv_001750,shelter_0090,item_00075,293,45,1376,2025-08-18 19:17:10,
inv_001751,shelter_0090,item_00093,533,39,1125,2025-08-20 01:53:54,
inv_001752,shelter_0090,item_00055,650,21,1125,2025-09-06 01:23:26,
inv_001753,shelter_0090,item_00127,416,50,684,2025-08-13 00:33:22,
inv_001754,shelter_0090,item_00013,649,20,657,2025-08-16 00:28:22,
inv_001755,shelter_0090,item_00192,747,40,691,2025-09-07 21:43:17,
inv_001756,shelter_0090,item_00098,169,83,617,2025-09-07 22:28:51,
inv_001757,shelter_0090,item_00163,86,46,1634,2025-08-11 17:43:00,
inv_001758,shelter_0090,item_00160,951,73,521,2025-08-20 08:41:22,
inv_001759,shelter_0090,item_00039,985,64,1886,2025-08-31 11:20:53,
inv_001760,shelter_0090,item_00011,520,27,1482,2025-08-15 01:32:58,
inv_001761,shelter_0090,item_00155,509,75,1903,2025-09-07 18:48:02,2026-07-07 15:09:03.570844
inv_001762,shelter_0090,item_00077,714,25,1330,2025-08-14 22:53:35,
inv_001763,shelter_0090,item_00042,14,88,889,2025-08-16 19:37:40,
inv_001764,shelter_0090,item_00032,932,10,1962,2025-08-31 01:39:25,
inv_001765,shelter_0090,item_00088,435,99,1594,2025-08-26 11:00:45,2026-04-02 15:09:03.570978
inv_001766,shelter_0090,item_00035,250,94,1581,2025-09-07 17:33:56,
inv_001767,shelter_0090,item_00106,700,87,586,2025-08-21 09:35:27,
inv_001768,shelter_0090,item_00016,621,67,845,2025-09-06 04:10:20,
inv_001769,shelter_0090,item_00156,690,77,960,2025-08-27 05:38:50,
inv_001770,shelter_0090,item_00197,179,19,1251,2025-08-24 22:13:13,2025-12-15 15:09:03.571158
inv_001771,shelter_0090,item_00090,526,55,604,2025-09-01 01:22:21,
inv_001772,shelter_0090,item_00084,432,73,1276,2025-08-13 21:08:07,
inv_001773,shelter_0090,item_00086,174,57,731,2025-08-23 14:29:21,2026-03-30 15:09:03.571264
inv_001774,shelter_0090,item_00121,935,96,1011,2025-08-18 09:45:04,
inv_001775,shelter_0091,item_00184,871,25,1094,2025-08-13 17:20:21,
inv_001776,shelter_0091,item_00072,306,71,1101,2025-08-13 23:30:36,
inv_001777,shelter_0091,item_00029,271,37,504,2025-08-30 02:08:36,
inv_001778,shelter_0091,item_00137,755,90,1664,2025-08-18 16:59:24,
inv_001779,shelter_0091,item_00149,403,37,1124,2025-08-18 05:41:29,
inv_001780,shelter_0091,item_00194,951,92,1555,2025-08-11 06:17:36,
inv_001781,shelter_0091,item_00144,845,14,1448,2025-08-28 15:23:36,
inv_001782,shelter_0091,item_00185,913,89,1499,2025-08-25 10:02:21,
inv_001783,shelter_0091,item_00027,58,55,512,2025-09-07 15:55:04,
inv_001784,shelter_0091,item_00157,630,68,1172,2025-08-13 22:39:35,
inv_001785,shelter_0091,item_00045,305,55,719,2025-08-11 20:34:46,
inv_001786,shelter_0091,item_00164,5,54,1979,2025-08-09 19:38:33,
inv_001787,shelter_0091,item_00097,190,61,1226,2025-08-23 00:50:16,
inv_001788,shelter_0091,item_00055,9,22,1382,2025-08-21 20:05:12,
inv_001789,shelter_0091,item_00088,503,35,673,2025-08-18 20:02:20,2026-07-05 15:09:03.572047
inv_001790,shelter_0091,item_00028,526,29,1341,2025-08-28 18:02:50,
inv_001791,shelter_0091,item_00026,126,72,514,2025-08-21 19:48:11,
inv_001792,shelter_0091,item_00078,159,94,1012,2025-08-20 02:19:55,
inv_001793,shelter_0091,item_00071,231,70,1309,2025-08-28 16:12:31,
inv_001794,shelter_0091,item_00140,383,48,1246,2025-08-22 14:16:53,
inv_001795,shelter_0091,item_00130,438,33,1598,2025-08-23 17:08:36,
inv_001796,shelter_0091,item_00081,831,44,722,2025-08-21 19:33:49,
inv_001797,shelter_0091,item_00106,449,94,1399,2025-08-19 20:07:39,
inv_001798,shelter_0091,item_00050,165,27,1224,2025-08-17 09:59:35,
inv_001799,shelter_0091,item_00006,765,65,511,2025-09-05 23:35:27,2026-04-09 15:09:03.572386
inv_001800,shelter_0091,item_00040,904,100,906,2025-08-29 22:37:32,
inv_001801,shelter_0091,item_00177,113,34,1083,2025-09-07 04:29:58,
inv_001802,shelter_0092,item_00155,136,60,1362,2025-08-14 03:23:33,2026-03-26 15:09:03.572712
inv_001803,shelter_0092,item_00128,922,14,828,2025-08-21 21:46:49,
inv_001804,shelter_0092,item_00008,682,35,1481,2025-08-16 18:49:51,
inv_001805,shelter_0092,item_00111,982,95,1044,2025-08-17 05:15:55,2025-12-07 15:09:03.572833
inv_001806,shelter_0092,item_00053,431,72,1626,2025-08-09 23:50:13,
inv_001807,shelter_0092,item_00119,507,97,1962,2025-08-12 08:49:54,2025-12-12 15:09:03.572905
inv_001808,shelter_0092,item_00059,332,61,1527,2025-09-01 03:02:15,
inv_001809,shelter_0092,item_00194,743,59,769,2025-08-16 22:12:00,
inv_001810,shelter_0092,item_00154,112,23,543,2025-08-17 15:33:52,
inv_001811,shelter_0092,item_00036,129,29,1204,2025-08-31 01:27:42,
inv_001812,shelter_0092,item_00140,512,11,1901,2025-08-28 22:49:24,
inv_001813,shelter_0093,item_00167,53,96,1200,2025-09-02 21:57:22,
inv_001814,shelter_0093,item_00199,439,86,516,2025-08-21 05:34:43,
inv_001815,shelter_0093,item_00132,444,71,1092,2025-08-25 02:58:33,
inv_001816,shelter_0093,item_00028,288,72,669,2025-08-17 06:18:51,
inv_001817,shelter_0093,item_00177,779,64,1007,2025-09-01 01:12:17,
inv_001818,shelter_0093,item_00070,632,29,1993,2025-09-03 07:43:37,
inv_001819,shelter_0093,item_00044,523,33,1010,2025-08-11 21:51:36,
inv_001820,shelter_0093,item_00037,287,24,1039,2025-09-03 06:09:51,
inv_001821,shelter_0093,item_00155,717,41,1864,2025-08-31 06:49:19,2026-05-15 15:09:03.573624
inv_001822,shelter_0093,item_00121,203,70,1946,2025-09-05 02:32:58,
inv_001823,shelter_0093,item_00114,801,23,1935,2025-08-25 03:31:14,
inv_001824,shelter_0093,item_00200,747,74,1751,2025-09-02 01:11:31,
inv_001825,shelter_0093,item_00100,185,34,1710,2025-08-14 19:08:35,
inv_001826,shelter_0093,item_00060,644,91,804,2025-08-12 08:50:10,
inv_001827,shelter_0093,item_00120,234,25,770,2025-09-07 20:02:52,
inv_001828,shelter_0093,item_00154,410,14,1060,2025-08-20 05:29:16,
inv_001829,shelter_0093,item_00118,196,28,1373,2025-08-18 18:36:01,
inv_001830,shelter_0094,item_00058,631,35,686,2025-09-04 20:46:14,
inv_001831,shelter_0094,item_00072,885,16,1278,2025-08-27 16:43:01,
inv_001832,shelter_0094,item_00152,417,77,1127,2025-08-20 05:11:39,
inv_001833,shelter_0094,item_00133,716,91,973,2025-08-11 13:09:45,
inv_001834,shelter_0094,item_00174,227,53,1372,2025-08-10 07:46:13,
inv_001835,shelter_0094,item_00160,490,17,1544,2025-08-11 17:56:46,
inv_001836,shelter_0094,item_00181,437,92,605,2025-09-07 04:13:20,
inv_001837,shelter_0094,item_00060,311,24,1051,2025-08-11 17:42:03,
inv_001838,shelter_0094,item_00009,372,45,1218,2025-08-12 13:03:08,
inv_001839,shelter_0094,item_00054,728,63,1005,2025-08-30 03:58:35,
inv_001840,shelter_0095,item_00013,916,16,872,2025-08-19 21:48:23,
inv_001841,shelter_0095,item_00005,41,10,606,2025-08-16 10:51:27,2026-03-21 15:09:03.574754
inv_001842,shelter_0095,item_00108,217,46,1466,2025-08-26 05:44:01,
inv_001843,shelter_0095,item_00176,286,87,706,2025-09-03 14:33:44,
inv_001844,shelter_0095,item_00043,441,33,1016,2025-08-30 05:17:47,
inv_001845,shelter_0095,item_00070,971,72,1244,2025-09-01 17:32:58,
inv_001846,shelter_0095,item_00057,342,48,728,2025-08-31 06:42:49,2025-11-26 15:09:03.574943
inv_001847,shelter_0095,item_00059,685,11,1898,2025-08-25 16:27:02,
inv_001848,shelter_0095,item_00053,565,26,1178,2025-08-23 09:40:09,
inv_001849,shelter_0095,item_00061,369,56,1706,2025-08-29 04:04:56,
inv_001850,shelter_0095,item_00144,541,87,1261,2025-08-27 13:51:17,
inv_001851,shelter_0095,item_00099,243,93,1065,2025-09-05 09:43:42,
inv_001852,shelter_0095,item_00014,215,84,1286,2025-08-29 16:32:58,
inv_001853,shelter_0095,item_00136,89,23,767,2025-08-15 11:39:17,2026-08-26 15:09:03.575175
inv_001854,shelter_0095,item_00018,760,87,746,2025-09-01 21:43:55,
inv_001855,shelter_0095,item_00113,42,85,1840,2025-08-17 16:12:12,
inv_001856,shelter_0095,item_00188,837,34,895,2025-09-05 11:08:22,
inv_001857,shelter_0095,item_00049,721,67,702,2025-08-24 15:14:20,
inv_001858,shelter_0095,item_00103,76,79,1767,2025-09-01 02:01:37,
inv_001859,shelter_0095,item_00009,351,48,1985,2025-08-10 23:33:06,
inv_001860,shelter_0096,item_00025,779,35,1592,2025-08-21 08:19:11,
inv_001861,shelter_0096,item_00103,738,29,589,2025-08-23 16:12:13,
inv_001862,shelter_0096,item_00020,130,34,1356,2025-08-22 22:38:15,
inv_001863,shelter_0096,item_00012,563,42,1647,2025-08-30 01:50:05,
inv_001864,shelter_0096,item_00152,998,54,1249,2025-08-20 03:30:21,
inv_001865,shelter_0096,item_00171,459,90,1969,2025-08-20 07:43:29,
inv_001866,shelter_0096,item_00127,120,65,638,2025-08-18 13:18:20,
inv_001867,shelter_0096,item_00056,494,63,1572,2025-08-23 13:34:44,
inv_001868,shelter_0096,item_00022,953,74,544,2025-08-28 00:10:59,
inv_001869,shelter_0096,item_00118,170,86,1061,2025-08-26 19:14:57,
inv_001870,shelter_0096,item_00014,713,26,1093,2025-08-29 16:27:28,
inv_001871,shelter_0096,item_00138,46,82,624,2025-09-04 06:44:13,
inv_001872,shelter_0096,item_00141,813,98,889,2025-08-23 11:15:11,
inv_001873,shelter_0096,item_00129,758,60,1513,2025-08-12 18:56:55,
inv_001874,shelter_0096,item_00125,701,78,1551,2025-08-25 20:30:15,
inv_001875,shelter_0096,item_00006,994,19,838,2025-08-24 00:48:55,2026-05-20 15:09:03.576153
inv_001876,shelter_0096,item_00182,768,75,1286,2025-08-29 13:47:20,
inv_001877,shelter_0096,item_00066,575,59,1320,2025-08-19 08:58:43,
inv_001878,shelter_0096,item_00161,621,44,923,2025-08-25 19:00:13,
inv_001879,shelter_0096,item_00085,188,10,827,2025-08-15 12:13:40,
inv_001880,shelter_0096,item_00021,585,37,1712,2025-09-01 05:32:36,
inv_001881,shelter_0096,item_00166,713,11,1550,2025-08-24 19:21:58,
inv_001882,shelter_0096,item_00156,466,74,1949,2025-09-02 15:57:40,
inv_001883,shelter_0096,item_00116,737,77,1030,2025-08-19 12:50:35,
inv_001884,shelter_0096,item_00105,310,38,1106,2025-08-24 20:30:01,
inv_001885,shelter_0097,item_00162,565,25,850,2025-08-12 22:21:32,
inv_001886,shelter_0097,item_00024,229,15,1592,2025-09-03 14:47:20,
inv_001887,shelter_0097,item_00189,243,47,580,2025-08-27 10:05:49,
inv_001888,shelter_0097,item_00090,654,28,1068,2025-08-14 21:14:32,
inv_001889,shelter_0097,item_00045,949,27,1053,2025-09-02 21:20:26,
inv_001890,shelter_0097,item_00109,894,16,1815,2025-08-28 20:23:17,
inv_001891,shelter_0097,item_00140,254,36,1594,2025-09-06 05:56:44,
inv_001892,shelter_0097,item_00061,118,10,1828,2025-08-28 09:34:41,
inv_001893,shelter_0097,item_00091,355,90,1739,2025-08-27 01:23:14,
inv_001894,shelter_0097,item_00141,995,57,1164,2025-09-06 02:57:40,
inv_001895,shelter_0097,item_00186,85,100,1624,2025-08-27 03:39:56,
inv_001896,shelter_0097,item_00056,270,27,1336,2025-09-06 18:48:06,
inv_001897,shelter_0097,item_00030,919,88,1103,2025-08-29 10:57:26,
inv_001898,shelter_0097,item_00077,332,17,1781,2025-08-25 12:22:36,
inv_001899,shelter_0097,item_00175,835,11,1228,2025-08-29 14:58:49,
inv_001900,shelter_0097,item_00120,224,45,861,2025-08-10 05:50:20,
inv_001901,shelter_0097,item_00080,262,12,1600,2025-08-11 15:49:20,
inv_001902,shelter_0097,item_00021,673,84,717,2025-08-20 17:33:58,
inv_001903,shelter_0098,item_00133,968,93,1027,2025-08-20 06:13:13,
inv_001904,shelter_0098,item_00045,890,90,1799,2025-08-31 08:45:46,
inv_001905,shelter_0098,item_00056,618,80,922,2025-08-24 21:53:32,
inv_001906,shelter_0098,item_00029,836,66,951,2025-08-17 01:55:43,
inv_001907,shelter_0098,item_00151,332,44,917,2025-08-18 11:35:25,
inv_001908,shelter_0098,item_00125,595,90,1309,2025-09-06 06:30:49,
inv_001909,shelter_0098,item_00180,159,67,974,2025-08-28 19:32:50,2026-05-18 15:09:03.578450
inv_001910,shelter_0098,item_00076,377,28,1481,2025-08-22 20:06:32,
inv_001911,shelter_0098,item_00154,95,73,871,2025-09-03 16:08:40,
inv_001912,shelter_0098,item_00036,470,33,860,2025-08-22 01:44:48,
inv_001913,shelter_0098,item_00149,193,82,1504,2025-08-16 09:52:48,
inv_001914,shelter_0098,item_00043,965,33,1826,2025-08-13 21:59:58,
inv_001915,shelter_0098,item_00131,288,12,1135,2025-08-10 01:17:33,
inv_001916,shelter_0098,item_00057,166,32,1307,2025-09-06 00:12:16,2026-08-15 15:09:03.578701
inv_001917,shelter_0098,item_00183,192,18,793,2025-08-17 09:16:47,
inv_001918,shelter_0098,item_00058,73,64,1002,2025-08-18 13:32:23,
inv_001919,shelter_0098,item_00017,465,92,1324,2025-08-15 20:08:39,
inv_001920,shelter_0098,item_00128,102,77,781,2025-08-25 11:02:50,
inv_001921,shelter_0098,item_00184,744,11,1735,2025-08-14 03:00:56,
inv_001922,shelter_0098,item_00004,102,58,1286,2025-08-22 12:33:24,2025-10-18 15:09:03.578952
inv_001923,shelter_0098,item_00094,112,11,1819,2025-08-26 01:32:43,
inv_001924,shelter_0098,item_00119,957,15,770,2025-08-26 18:34:23,2026-02-12 15:09:03.579028
inv_001925,shelter_0099,item_00147,274,28,1784,2025-09-01 22:20:29,
inv_001926,shelter_0099,item_00113,614,11,519,2025-09-07 04:04:23,
inv_001927,shelter_0099,item_00054,980,23,1610,2025-08-27 12:12:43,
inv_001928,shelter_0099,item_00032,753,53,1948,2025-08-19 05:47:27,
inv_001929,shelter_0099,item_00042,87,35,785,2025-08-31 15:07:10,
inv_001930,shelter_0099,item_00186,491,82,1409,2025-08-15 23:08:59,
inv_001931,shelter_0099,item_00114,835,30,1129,2025-08-20 18:56:52,
inv_001932,shelter_0099,item_00170,339,71,816,2025-09-02 03:50:08,
inv_001933,shelter_0099,item_00039,249,17,1613,2025-08-28 21:06:19,
inv_001934,shelter_0099,item_00123,708,44,1785,2025-08-29 16:34:42,
inv_001935,shelter_0099,item_00062,556,25,543,2025-08-11 19:39:56,
inv_001936,shelter_0099,item_00152,844,15,710,2025-08-22 21:14:14,
inv_001937,shelter_0100,item_00128,303,23,1547,2025-08-13 00:48:27,
inv_001938,shelter_0100,item_00119,907,63,790,2025-08-23 10:53:49,2025-10-08 15:09:03.580030
inv_001939,shelter_0100,item_00028,934,38,549,2025-08-16 14:49:54,
inv_001940,shelter_0100,item_00124,232,64,1289,2025-08-30 11:43:19,
inv_001941,shelter_0100,item_00005,150,55,1842,2025-08-24 12:41:51,2026-03-03 15:09:03.580131
inv_001942,shelter_0100,item_00134,231,97,1287,2025-08-20 00:28:59,
inv_001943,shelter_0100,item_00145,703,24,1507,2025-08-12 10:02:50,
inv_001944,shelter_0100,item_00108,173,24,959,2025-08-18 14:33:28,
inv_001945,shelter_0100,item_00035,104,46,1231,2025-09-01 12:54:44,
inv_001946,shelter_0100,item_00199,78,88,1183,2025-08-11 21:01:21,
inv_001947,shelter_0100,item_00084,121,56,673,2025-09-05 02:15:55,
inv_001948,shelter_0100,item_00038,917,15,1738,2025-08-13 09:25:11,
inv_001949,shelter_0100,item_00101,154,32,1377,2025-08-20 08:15:38,
inv_001950,shelter_0100,item_00184,543,52,1728,2025-09-02 06:11:07,
inv_001951,shelter_0100,item_00042,185,96,1370,2025-08-17 04:02:12,
inv_001952,shelter_0100,item_00139,153,95,1907,2025-08-18 07:37:42,
inv_001953,shelter_0100,item_00080,308,89,1087,2025-09-07 06:56:37,
inv_001954,shelter_0100,item_00126,356,23,1055,2025-09-05 19:05:27,
inv_001955,shelter_0100,item_00085,938,73,1855,2025-08-16 13:27:32,
inv_001956,shelter_0100,item_00161,377,43,1956,2025-08-15 13:07:39,
inv_001957,shelter_0100,item_00188,817,19,504,2025-08-10 09:57:23,
inv_001958,shelter_0100,item_00099,882,29,1843,2025-08-19 08:32:09,
inv_001959,shelter_0100,item_00162,150,50,802,2025-08-27 04:33:58,
inv_001960,shelter_0100,item_00105,399,67,1977,2025-08-16 20:17:17,
inv_001961,shelter_0100,item_00072,815,71,637,2025-08-24 17:57:17,
inv_001962,shelter_0100,item_00167,115,83,1375,2025-08-18 20:44:27,
inv_001963,shelter_0100,item_00096,982,45,796,2025-09-08 01:19:16,
