시설구분코드|시설코드|시설명|시설규모|대피가능인원수|관리기관명|관리기관전화번호|시설주소도로명|경도|위도|개방여부|지상지하구분
지진|S197600003|상서고등학교 지하주차장 1층|330|400|대구광역시 달서구청|053-667-2890|대구광역시 달서구 야외음악당로 107 (성당동, 상서고등학교, 상서중학교)|128.5513888888889|35.846944444444446|Y|1
지진|S201600008|성당두산위브 아파트 지하주차장 1층~2층|8350|10121|대구광역시 달서구청|053-667-2890|대구광역시 달서구 당산로 82 (성당동, 성당두산위브)|128.54472222222222|35.844722222222224|Y|1
한파|E198200004|종합복지회관|320|320|대구광역시 달서구청|053-667-2890|대구광역시 달서구 성당로 187 (성당동, 대구광역시종합복지회관)|128.57027777777776|35.85027777777778|Y|0
지진|S196600001|대구광역시종합복지회관 지하1층|231|280|대구광역시 달서구청|053-667-2890|대구광역시 달서구 성당로 187 (성당동, 대구광역시종합복지회관)|128.5713888888889|35.85|Y|1
지진|S199500003|성당에덴타운 지하주차장 1층|3587|4347|대구광역시 달서구청|053-667-2890|대구광역시 달서구 성당로33길 16 (성당동, 성당에덴타운)|128.5688888888889|35.84916666666667|Y|1
지진|S200800001|성당동더？ 아파트 지하주차장 1층~2층|12381|15007|대구광역시 달서구청|053-667-2890|대구광역시 달서구 장기로 115 (성당동, 성당동더샵)|128.54777777777778|35.843333333333334|Y|1
지진|S199400021|삼미아파트 지하1층 주자창|610|739|대구광역시 달서구청|053-667-2890|대구광역시 달서구 월배로34길 27 (상인동, 상인삼미아파트)|128.53305555555556|35.81527777777777|Y|1
지진|S198900029|산호아파트 지하주차장 1층|1980|2400|대구광역시 달서구청|053-667-2890|대구광역시 달서구 상화북로 159 (상인동, 산호아파트)|128.54333333333332|35.8125|Y|1
지진|S201600005|대곡역화성파크드림 지하주차장 1층|4818|5840|대구광역시 달서구청||대구광역시 달서구 달서대로 41 (유천동, 대곡역화성파크드림)|128.51055555555556|35.812777777777775|Y|1
지진|S199200023|감삼빌딩 지하1층|468|567|대구광역시 달서구청|053-667-2890|대구광역시 달서구 달구벌대로 1680(두류동)|128.55|35.85444444444445|Y|1
지진|S200600044|우방죽전타운 지하주차장 1층|4259|5162|대구광역시 달서구청|053-667-2890|대구광역시 달서구 용산로 160 (용산동, 우방죽전타운)|128.53166666666667|35.85194444444445|Y|1
지진|S200600049|용산청구블루빌아파트 지하주차장 1층|2202|2669|대구광역시 달서구청|053-667-2890|대구광역시 달서구 용산로 254 (용산동, 용산블루빌타운)|128.53111111111113|35.85916666666667|Y|1
지진|S200600036|삼정그린빌 지하1층 지하주차장|7961|9649|대구광역시 달서구청|053-667-2890|대구광역시 달서구 야외음악당로39길 54(두류동, 삼정그린빌)|128.55416666666667|35.85416666666667|Y|1
지진|S200600064|유천동포스코더？아파트 지하주차장 1층|2227|2699|대구광역시 달서구청|053-667-2890|대구광역시 달서구 달서대로 67 (유천동, 유천동 포스코 더？아파트)|128.50861111111112|35.81388888888888|Y|1
지진|S201600002|대구월배아이파크 지하주차장 1층|11504|13944|대구광역시 달서구청|053-667-2890|대구광역시 달서구 조암남로 182 (유천동, 대구월배아이파크)|128.51472222222222|35.815555555555555|Y|1
지진|S201600004|진천역AK그랑폴리스 지하주차장 1층|7023|8512|대구광역시 달서구청|053-667-2890|대구광역시 달서구 월배로11길 33 (유천동, 진천역AK그랑폴리스)|128.51833333333335|35.815|Y|1
지진|S201100024|이안월배아파트 지하주차장 1층|3141|3807|대구광역시 달서구청|053-667-2890|대구광역시 달서구 조암남로 116 (대천동, 이안월배아파트)|128.52083333333334|35.81916666666667|Y|1
지진|S201100025|대구월배태영데시앙 지하주차장 1층|3265|3957|대구광역시 달서구청|053-667-2890|대구광역시 달서구 조암남로 123 (대천동, 대구월배태영데시앙)|128.52027777777778|35.818333333333335|Y|1
지진|S201100026|월배힐스테이트 지하주차장 1층|3892|4717|대구광역시 달서구청|053-667-2890|대구광역시 달서구 조암남로 132(대천동, 월배 힐스테이트)|128.51944444444445|35.81805555555556|Y|1
무더위|E200300008|무지개공원|150|150|대구광역시 달서구청|053-667-2890|대구광역시 달서구 본리서4길 18 (본리동)|128.52944444444447|35.840833333333336|Y|0
지진|S201100027|본리롯데캐슬아파트 지하1층~지하2층|7920|9600|대구광역시 달서구청|053-667-2890|대구광역시 달서구 대명천로 101 (본리동, 본리롯데캐슬)|128.54861111111111|35.83861111111111|Y|1
지진|S201600010|유림노르웨이 아침아파트 지하1층~지하4층|1865|2260|대구광역시 달서구청|053-667-2890|대구광역시 달서구 구마로 97 (본리동, 유림노르웨이아침)|128.53833333333333|35.83777777777778|Y|1
한파|E199800001|치영공원|200|200|대구광역시 달서구청|053-667-2890|대구광역시 달서구 앞산순환로45길 18 (송현동)|128.5525|35.824444444444445|Y|0
지진|S199700050|대구광역시청소년수련원 지하1층|1034|1253|대구광역시 달서구청|053-667-2890|대구광역시 달서구 앞산순환로 180 (송현동, 청소년수련원)|128.55305555555557|35.82027777777778|Y|1
지진|S199700054|장관빌라 지하1층 주차장|1049|1271|대구광역시 달서구청|053-667-2890|대구광역시 달서구 중흥로 68 (송현동, 장관빌라)|128.55833333333334|35.828611111111115|Y|1
지진|S200500040|앞산청구제네스 지하1~2층 주차장|9586|11619|대구광역시 달서구청|053-667-2890|대구광역시 달서구 월배로 340 (송현동, 앞산청구제네스)|128.54777777777778|35.82527777777778|Y|1
지진|S199700043|지하철월촌역 지하1~2층|5897|7147|대구광역시 달서구청|053-667-2890|대구광역시 달서구 월배로 지하 311 (송현동, 대구지하철1호선 월촌역)|128.54555555555555|35.823888888888895|Y|1
지진|S199700032|지하철송현역 지하1~3층|7812|9469|대구광역시 달서구청|053-667-2890|대구광역시 달서구 월배로 지하 412 (송현동, 대구지하철1호선 송현역)|128.55166666666668|35.83111111111111|Y|1
지진|S200300007|성서와룡타운 지하주차장 1층|8250|10000|대구광역시 달서구청|053-667-2890|대구광역시 달서구 이곡동로 32 (이곡동, 성서와룡타운)|128.51111111111112|35.85388888888889|Y|1
지진|S200600063|대곡역화성타운 지하주차장 1층|8230|9975|대구광역시 달서구청|053-667-2890|대구광역시 달서구 비슬로 2731 (유천동, 대곡역화성타운)|128.51388888888889|35.81027777777778|Y|1
지진|S201100023|평리롯데캐슬 지하주차장 1층|46193|55991|대구광역시 서구청|053-663-2710|대구광역시 서구 국채보상로 316 (평리동, 평리롯데캐슬)|128.5652777777778|35.87111111111111|Y|1
지진|S201100016|열린큰병원 지하주차장 1층|564|683|대구광역시 서구청|053-663-2710|대구광역시 서구 달구벌대로 1877 (내당동, 열린큰병원)|128.56972222222223|35.861666666666665|Y|1
지진|S201100017|웰니스1004 병원 지하주차장 1층|1584|1920|대구광역시 서구청|053-663-2710|대구광역시 서구 달구벌대로 1889 (내당동)|128.57083333333333|35.86222222222222|Y|1
한파|E199500001|신평공원|470|470|대구광역시 서구청|053-663-2060|대구광역시 서구 평리로73길 9 (평리동)|128.5627777777778|35.86638888888889|Y|0
지진|E202300002|엘사우나(2호공)|300|300|대구광역시 서구청|053-663-2710|대구광역시 서구 국채보상로 232 (평리동)|128.55666666666667|35.870555555555555|Y|0
지진|S200300144|평리청구타운 지하주차장 1층|13616|16504|대구광역시 서구청|053-663-2710|대구광역시 서구 서대구로 77 (평리동, 평리청구타운)|128.55583333333334|35.86416666666667|Y|1
지진|S201100028|평리푸르지오 지하주차장 1~2층|87148|105633|대구광역시 서구청|053-663-2710|대구광역시 서구 국채보상로50길 20 (평리동, 평리 푸르지오)|128.5563888888889|35.869166666666665|Y|1
지진|E202300001|엘사우나(1호공)|500|500|대구광역시 서구청|053-663-2710|대구광역시 서구 국채보상로 232 (평리동)|128.55666666666667|35.870555555555555|Y|0
지진|E201000001|영일목욕탕|288|288|대구광역시 서구청|053-663-4426|대구광역시 서구 통학로17길 12 (평리동)|128.56222222222223|35.86833333333333|Y|0
지진|S202300002|평리헤리티지 지하1층 주차장|834|1010|대구광역시 서구청|053-663-2710|대구광역시 서구 국채보상로 303 (평리동)|128.56416666666667|35.87222222222222|Y|1
지진|S201600003|한국폴리텍대학 대구캠퍼스 산학협력관 지하1층|2873|3482|대구광역시 서구청|053-663-2710|대구광역시 서구 국채보상로43길 15-0 (평리동, 한국폴리텍대학대구캠퍼스)|128.55333333333334|35.87416666666667|Y|1
지진|S201400002|한마음정형외과 지하1층|285|345|대구광역시 서구청|053-663-4426|대구광역시 서구 달서로 129 (비산동)|128.57083333333333|35.87388888888889|Y|1
지진|S201700015|대실역 청아람 1단지 지하주차장 1층|19861|24073|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 대실역북로 38 (대실역청아람1단지)|128.46805555555557|35.861111111111114|Y|1
지진|S201700016|대실역 청아람 2단지 지하주차장 1층|37630|45612|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 대실역북로 26 (대실역청아람2단지)|128.4686111111111|35.85944444444445|Y|1
지진|S201700017|죽곡휴먼시아 1단지 지하주차장 1층|6805|8248|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 대실역북로1길 6 (죽곡휴먼시아1단지)|128.4661111111111|35.85944444444445|Y|1
지진|S199500001|삼산아파트 지하주차장 2층|2636|3195|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 달구벌대로 790 (강창1차삼산타운)|128.45777777777778|35.86194444444445|Y|1
지진|S199600004|강창태성그린시티 지하주차장 1층|2107|2553|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 죽곡2길 6-0|128.46194444444444|35.85611111111111|Y|1
지진|S200600001|대구 다사역 지하1~2층|764|926|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 다사역로 지하 30|128.4586111111111|35.86472222222223|Y|1
지진|S201000003|다사주공2단지 지하주차장 1층|2953|3579|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 매곡로14길 11-0|128.45527777777778|35.8675|Y|1
지진|S201000004|신성서화성파크드림 105동 지하주차장 1~2층|3544|4295|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 서재로27길 42-0 (신성서화성파크드림)|128.4958333333333|35.874722222222225|Y|1
지진|S201000005|신성서화성파크드림 106동 지하주차장 1~2층|2923|3543|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 서재로27길 42-0 (신성서화성파크드림)|128.49638888888887|35.874722222222225|Y|1
지진|S201700018|죽곡하우젠트아너스빌 지하주차장 1층|17677|21426|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 왕선로 26 (죽곡하우젠트아너스빌)|128.46527777777777|35.86|Y|1
지진|S201700019|강창훼밀리 지하주차장 1층|299|362|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 달구벌대로 842-7 (강창훼밀리아파트)|128.46166666666664|35.85916666666667|Y|1
지진|S201700020|강창하이츠 지하주차장 3~4층|18911|22922|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 달구벌대로 812 (강창하이츠)|128.46055555555554|35.861111111111114|Y|1
지진|S201700021|대실역 이편한세상 지하주차장 1층|3332|4038|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 죽곡1길 42 (대실역e-편한세상)|128.4633333333333|35.85472222222222|Y|1
지진|S201700022|서재우방타운 지하주차장 2층|5235|6345|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 서재로28길 39 (서재우방타운)|128.5013888888889|35.87416666666667|Y|1
지진|S201700023|서재휴먼시아 지하주차장 1층|10367|12566|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 서재로14길 2 (서재휴먼시아)|128.4961111111111|35.86833333333333|Y|1
지진|S201700025|죽곡푸르지오2단지 지하주차장 1~2층|32273|39118|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 대실역남로 93 (죽곡푸르지오2단지)|128.46666666666667|35.85111111111111|Y|1
지진|S201700026|대실역 리슈빌3단지 지하주차장 1~2층|32070|38872|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 대실역남로 33 (죽곡청아람리슈빌3단지)|128.46722222222223|35.85388888888889|Y|1
지진|S201700027|죽곡청아람리슈빌4단지 지하주차장 1~2층|11903|14427|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 대실역남로 35 (죽곡청아람리슈빌4단지)|128.46555555555554|35.85388888888889|Y|1
지진|S201700028|에코폴리스 동화아이위시1차 지하주차장 2~3층|17829|21610|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 서재로12길 38 (에코폴리스동화아이위시)|128.4922222222222|35.8675|Y|1
지진|S201700029|에코폴리스 동화아이위시2차 지하주차장 2~3층|21522|26087|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 서재로7길 23 (에코폴리스동화아이위시2차)|128.49055555555555|35.86805555555556|Y|1
지진|S201700030|세천한라비발디 지하주차장 1~2층|41889|50774|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 세천로 187-0|128.48083333333332|35.875277777777775|Y|1
지진|S201700031|죽곡한신휴플러스 지하주차장 1~3층|38595|46781|대구광역시 달성군청|053-668-2890|대구광역시 달성군 다사읍 대실역남로 50 (죽곡한신휴플러스)|128.46416666666664|35.85111111111111|Y|1
